local_id,name_heb,name_rom,wikidata_qid,lat,lon,occurrences,n_editions,editions,context,kind,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
H-LOC_228,,Frankfurt (Oder),Q4024,52.3420833333,14.5516666667,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,10341,Frankfurt an der Oder (Germany),פרנקפורט על האודר (גרמניה),0.0,
H-LOC_236,,Heraklion,Q160544,35.3402777778,25.1344444444,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,9228,Hērakleion (Greece),הרקליון (יוון),0.0,
H-LOC_239,,Gagauzia,Q164819,46.316389,28.666389,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,89383,Găgăuzia (Moldova),גגאוזיה (מולדובה),0.0,
H-LOC_247,,Deliatyn,,48.5328777,24.6250666,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,23806,Deli︠a︡tyn (Ukraine),דליאטין (אוקראינה),0.9,23806
H-LOC_253,,Izyaslav,,50.11666667,26.8,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,15851,Izi︠a︡slav (Ukraine),איזיאסלב (אוקראינה),0.0,15851
H-LOC_292,,Tovste,,48.8484511,25.7268616,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,19256,"Tovste (Ternopilʹsʹka oblastʹ, Ukraine)",טלוסטה (אוקראינה),53.8,19256
H-LOC_294,,Uhniv,,50.36666667,23.75,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,13189,Uhniv (Ukraine),היבניב (אוקראינה),0.4,13189
H-LOC_300,,Zabolotiv,,48.46666667,25.28333333,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,20746,Zabolotiv (Ukraine),זבלוטוב (אוקראינה),0.0,20746
H-LOC_301,,Zboriv,,49.660696,25.1434666,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,11093,Zboriv (Ukraine),זבורוב (אוקראינה),0.3,11093
H-LOC_312,,Heilbronn,,49.1426929,9.210879,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,10943,"Sontheim (Heilbronn, Germany)","סונטהיים (היילברון, גרמניה)",124.8,10943
H-LOC_314,,Landau,,49.198886,8.1185622,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,8005,Landau in der Pfalz (Germany),לנדאו אין דר פפלץ (גרמניה),0.3,8005
H-LOC_321,,Groningen,,53.21666667,6.55,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,6490,Groningen (Netherlands : Province),חרונינגן (הולנד : פרובינציה),13.3,6490
H-LOC_329,,Czarne,,53.68333333,16.93333333,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,8228,Czarne (Poland),המרשטיין (פולין),0.3,8228
H-LOC_330,,Dąbrowa Tarnowska,,50.16666667,20.98333333,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,18717,Dąbrowa Tarnowska (Poland : Powiat),דומברובה טרנובסקה (פולין : מחוז),0.0,18717
H-LOC_336,,Hrubieszów,,50.80518,23.8909099,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,969,Hrubieszów (Poland),הרובישוב (פולין),1.9,969
H-LOC_338,,Janów Podlaski,,52.2,23.21666667,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,13793,Janów Podlaski (Poland),ינוב פודלאסקי (פולין),2.2,13793
H-LOC_348,,Łęczna,,51.28333333,22.86666667,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,20151,"Łęczna (Lublin, Poland : Powiat)","לנצ'מנ (לובלין, פולין : מחוז)",,20151
H-LOC_351,,Lubartow,,51.4598694,22.6094606,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,14510,Lubartów (Poland),לוברטוב (פולין),1.0,14510
H-LOC_355,,Mogielnica,,51.6940669,20.7235402,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,18711,"Mogielnica (Warsaw, Poland)",מוגלניצה (פולין),,18711
H-LOC_359,,Ożarów,,50.88333333,21.66666667,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,18359,Ożarów (Poland),אוז'רוב (פולין),,18359
H-LOC_369,,Nowy Targ,,50.06666667,21.7,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,13010,"Nowy Targ (Wojewodztwo Małopolskie, Poland)","נובי טרג (פולין קטן, פולין)",136.1,13010
H-LOC_379,,Wodzisław,,50.5211274,20.1907986,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,11026,Wodzisław (Poland),וודז'יסלאב (פולין),0.1,11026
H-LOC_382,,Żołynia,,50.1633219,22.3095775,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,23798,Żołynia (Poland),זוליניה (פולין),0.6,23798
H-LOC_393,,Mád,,48.1922445,21.2759773,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,23544,Mád (Hungary),מאד (הונגריה),0.5,23544
H-LOC_411,,Waterloo,Q179034,50.716667,4.383333,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,85730,Waterloo (Belgium),ווטרלו (בלגיה),0.0,
H-LOC_424,,Livorno,Q6761,10.316667,43.55,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,geo_implausible,132,Livorno (Italy),ליוורנו (איטליה),4888.2,
H-LOC_662,קאלעשין,,Q987160,,,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,18019,"Kałuszyn (Warsaw, Poland)","קאלושין (ורשה, פולין)",,
