story_id	tag	source	source_story	opus_confidence	opus_reasoning
Khal-Hasidim_0218	folkloristics:story_type_virtues	propagated	Sipurei-Zadikim_0011	medium	The story illustrates the humility, piety, and devotion of R. Yisrael Paltzker and R. Azriel (hidden tzaddikim concealing their greatness, seeking Torah lishmah).
Khal-Hasidim_0222	ethics-and-emotions:virtues	direct	Khal-Hasidim_0222	high	Story illustrates virtues of sincere repentance, piety, and humility (the chasid's purity of heart effecting the sinner's teshuvah).
Khal-Hasidim_0222	social:inter_hasidic	direct	Khal-Hasidim_0222	high	The story explicitly depicts a group of Hasidim traveling together, stopping at an inn, drinking and sharing words of Torah to cheer up a fellow Hasid.
Khal-Hasidim_0223	ethics-and-emotions:lying	direct	Khal-Hasidim_0223	high	The wealthy man schemes to expose the rabbi as a fraud and hires two men to deceptively greet him from behind.
Khal-Hasidim_0237	characters-and-roles:preacher	direct	Khal-Hasidim_0237	high	The Maggid of Kozhnitz features prominently as a character (called הרב המגיד / ה״מ) alongside the Seer of Lublin.
Khal-Hasidim_0237	ethics-and-emotions:virtues	propagated	Adat-Zadikim_0015	medium	Story illustrates virtues of faith in tzaddikim, integrity in honoring betrothals, and charity, with explicit moral lesson at the end.
Khal-Hasidim_0239	ethics-and-emotions:lying	direct	Khal-Hasidim_0239	high	The wealthy man slanders the tzaddik and his Hasidim, and the story centers on his deceitful speech; the tzaddik also exposes the secret pact (concealment) between him and the Hasid.
Khal-Hasidim_0239	experience:revelation	direct	Khal-Hasidim_0239	high	The tzaddik reveals through ruach hakodesh the visitor's secret pact and hidden sins, a direct mystical disclosure.
Khal-Hasidim_0239	folkloristics:story_type_revelation	propagated	Peer-MiKdoshim_0007	medium	The story explicitly references 'בהתגלות הצדיק הקדוש' (the revelation of R. Yitzchak of Lublin) as its setting and depicts a skeptic coming to recognize his hidden powers.
Khal-Hasidim_0240	social:conflict	propagated	Khal-Kdoshim_0004	high	The tzaddik confronts and dispels demons (rukhin, shedin) impersonating a family — tzaddik vs demon conflict.
Khal-Hasidim_0242	ethics-and-emotions:anger	direct	Khal-Hasidim_0242	high	The husband becomes enraged ('אערה עליו את כל חמתי', 'נתאדמו פניו') and the wife rages and curses the rabbi, depicting heated anger.
Khal-Hasidim_0242	folkloristics:story_type_rapprochement	direct	Khal-Hasidim_0242	high	The townspeople of Yassi, initially unaware of the rabbi's hidden tzaddik powers and even hostile (the gvir wanting to expel him), come to recognize and fear/revere him after he miraculously summons the dead to prove the adultery.
Khal-Hasidim_0242	folkloristics:story_type_revelation	propagated	Khal-Hasidim_0253	high	The story's climax is the revelation of R. Chaim's hidden tzaddik status—living disguised as a baker's son-in-law, studying with Elijah—uncovered by the Rema.
Khal-Hasidim_0242	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Khal-Hasidim_0242	social:marital_relationship	propagated	Khal-Hasidim_0253	high	The story depicts R. Chaim's marriage and explicitly describes his wife as righteous and doing her husband's will, portraying the marital relationship.
Khal-Hasidim_0242	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Khal-Hasidim_0242	times:death	direct	Khal-Hasidim_0242	high	The story features a dead man (who died a year prior) summoned to testify, explicitly referencing his death.
Khal-Hasidim_0243	ethics-and-emotions:lying	direct	Khal-Hasidim_0243	high	The innkeeper initially denies/conceals (ויכחד) his powers when asked, constituting deception by a character.
Khal-Hasidim_0243	social:relations_with_non_jews	propagated	Maase-Zadikim_0018	medium	The story includes interaction with the non-Jewish שר העיר (lord) who summons the innkeeper.
Khal-Hasidim_0243	social:retrospective_recognition	direct	Khal-Hasidim_0243	high	The Rebbe of Apta investigates the innkeeper and belatedly recognizes that his hidden power comes from extraordinary trust in God (partnership with the Holy One), a retrospective recognition of his true righteousness.
Khal-Hasidim_0243	supernatural:perception	propagated	Maase-Zadikim_0018	medium	The Rebbe of Apta investigates whether the innkeeper's power comes from holiness or the sitra achra, implying discernment of hidden spiritual sources, though the main thrust is bitachon rather than supernatural perception.
Khal-Hasidim_0246	experience:revelation	direct	Khal-Hasidim_0246	high	The rabbi of Apta supernaturally perceives the woman's hidden sin upon her arrival — a giluy of concealed knowledge.
Khal-Hasidim_0248	characters-and-roles:tavern_keeper	direct	Khal-Hasidim_0248	high	The story explicitly features a בעל אכסניא (innkeeper) as a central character who hosts R. Shalom and sends him on the mission to Strelisk.
Khal-Hasidim_0251	ethics-and-emotions:fear	direct	Khal-Hasidim_0251	high	The story explicitly depicts fear — the living man trembles (ויחרדו) at the dead man's summons, falls ill from dread, and asks the Maharsha for advice, who tells him 'do not fear' (אל תפחד).
Khal-Hasidim_0251	experience:dream	direct	Khal-Hasidim_0251	high	The dead man appears to the living man in dreams nightly summoning him to judgment, driving the plot.
Khal-Hasidim_0251	social:conflict	direct	Khal-Hasidim_0251	high	The story depicts a posthumous din torah dispute between two partners adjudicated by the Maharsha, a clear social conflict.
Khal-Hasidim_0252	social:retrospective_recognition	propagated	Adat-Zadikim_0022	high	The bishop initially despises Rema for his youthful appearance, then belatedly recognizes his true greatness and wisdom after the disputation.
Khal-Hasidim_0252	times:inauguration	direct	Khal-Hasidim_0252	high	Story explicitly depicts the Rema's installation as rabbi of Krakow, including the community's selection, negotiation, and acceptance of his leadership.
Khal-Hasidim_0253	folkloristics:story_type_rapprochement	propagated	Khal-Hasidim_0242	high	The townspeople of Yassi, initially unaware of the rabbi's hidden tzaddik powers and even hostile (the gvir wanting to expel him), come to recognize and fear/revere him after he miraculously summons the dead to prove the adultery.
Khal-Hasidim_0253	folkloristics:story_type_revelation	direct	Khal-Hasidim_0253	high	The story's climax is the revelation of R. Chaim's hidden tzaddik status—living disguised as a baker's son-in-law, studying with Elijah—uncovered by the Rema.
Khal-Hasidim_0253	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Khal-Hasidim_0253	social:marital_relationship	direct	Khal-Hasidim_0253	high	The story depicts R. Chaim's marriage and explicitly describes his wife as righteous and doing her husband's will, portraying the marital relationship.
Khal-Hasidim_0253	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Khal-Hasidim_0253	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Khal-Hasidim_0254	ethics-and-emotions:lust	propagated	Adat-Zadikim_0024	high	Story explicitly describes a man committing adultery with two married women in a cave, central to the plot.
Khal-Kdoshim_0003	social:conflict	propagated	Peer-MiKdoshim_0011	high	The story centers on the bishop's plot against the Jewish sage/advisor to the king, a clear tzaddik-vs-antagonist conflict.
Khal-Kdoshim_0003	social:retrospective_recognition	direct	Khal-Kdoshim_0003	high	The bishop and populace belatedly realize the Jews are righteous/protected and that his prior persecution was wrong, a retrospective recognition of truth.
Khal-Kdoshim_0004	social:conflict	direct	Khal-Kdoshim_0004	high	The tzaddik confronts and dispels demons (rukhin, shedin) impersonating a family — tzaddik vs demon conflict.
Khal-Kdoshim_0007	social:conflict	propagated	Khal-Kdoshim_0004	high	The tzaddik confronts and dispels demons (rukhin, shedin) impersonating a family — tzaddik vs demon conflict.
Khal-Kdoshim_0009	social:retrospective_recognition	direct	Khal-Kdoshim_0009	medium	The soldiers belatedly realize the tzaddik's hidden power — they came to apologize and the narrator notes this was the deed of the holy one who sees from afar, a retrospective recognition of the situation's hidden meaning.
Khal-Kdoshim_0009	supernatural:perception	direct	Khal-Kdoshim_0009	high	The tzaddik supernaturally perceives from afar that the guards are lost and delays returning until safe — explicitly described as 'רואה את הנעשה מרחוק'.
Khal-Kdoshim_0010	ethics-and-emotions:fear	direct	Khal-Kdoshim_0010	high	The story explicitly describes 'ויחרד החסיד החי חרדה גדולה' when the dead chasid appears, plus fear of divine punishment.
Khal-Kdoshim_0010	social:retrospective_recognition	direct	Khal-Kdoshim_0010	high	The friend belatedly learns, via the dead hasid's revelation, why he was killed — a retrospective recognition of the hidden meaning of his death.
Khal-Kdoshim_0010	supernatural:perception	direct	Khal-Kdoshim_0010	high	The slain hasid appears to his living friend from the dead to reveal the hidden reason for his death — a clear supernatural perception/revelation.
Khal-Kdoshim_0011	experience:revelation	direct	Khal-Kdoshim_0011	high	The deceased appears in a dream-revelation to R. Gedaliah disclosing heavenly court judgments and showing him supernatural visions of letters/vowels.
Khal-Kdoshim_0011	social:retrospective_recognition	direct	Khal-Kdoshim_0011	high	After his death, the pious man is revealed via dreams to have been judged for prayer errors, and the community retrospectively recognizes the hidden meaning of his life and the need for grammatical care.
Khal-Kdoshim_0011	supernatural:communicating_with_the_invisible	direct	Khal-Kdoshim_0011	high	The deceased Rabbi Ezra appears in dreams to his friend Rabbi Gedaliah, communicating messages from the heavenly court — an invisible being (soul of the dead) communicating with the living.
Maase-Zadikim_0001	characters-and-roles:the_family_of_the_tsaddik	direct	Maase-Zadikim_0001	medium	The wife of the tzaddik-like Torah scholar (and their children) actively appear, though the central tzaddik is the Besht whose family isn't shown; the scholar himself becomes a disciple of the Besht.
Maase-Zadikim_0001	folkloristics:story_type_rapprochement	propagated	Khal-Hasidim_0017	medium	The scholar, initially not accustomed to seeking tzaddikim, is persuaded to approach the Besht and ultimately becomes one of his disciples.
Maase-Zadikim_0001	social:retrospective_recognition	direct	Maase-Zadikim_0001	high	The scholar belatedly learns from the Besht that he is the reincarnation of the wicked man he was sent to investigate — a clear retrospective recognition of hidden truth.
Maase-Zadikim_0001	times:death	propagated	Khal-Hasidim_0017	high	The story references the death of the wicked man sixty years prior, a depicted past death central to the gilgul plot.
Maase-Zadikim_0004	ethics-and-emotions:awe	direct	Maase-Zadikim_0004	high	Story explicitly depicts awe of the tzaddik—R. Zeev is overwhelmed with fear seeing the Besht's transformed state and accepts him as 'a man of God, exceedingly awesome.'
Maase-Zadikim_0005	folkloristics:story_type_prognostication	propagated	Khal-Hasidim_0036	high	The Besht predicts that R. Yaakov will become wealthy from telling stories about him, and the prophecy is fulfilled when the wealthy convert rewards him generously.
Maase-Zadikim_0005	supernatural:perception	propagated	Khal-Hasidim_0013	high	The Besht has an aliyat neshama in which he hears a heavenly decree against the Jews, which is later confirmed by news — clear supernatural perception.
Maase-Zadikim_0006	ethics-and-emotions:adultery	direct	Maase-Zadikim_0006	high	The story centrally involves a man tempted to commit adultery with a widow/noblewoman and his last-minute refusal, making adultery a core theme.
Maase-Zadikim_0006	folkloristics:story_type_revelation	direct	Maase-Zadikim_0006	high	The story's core is the revelation by R. Baruch of Mezhibuzh of a hidden tzaddik disguised as a drunkard, whose merit can annul heavenly decrees.
Maase-Zadikim_0008	ethics-and-emotions:lust	propagated	Khal-Hasidim_0001	high	The story explicitly addresses sexual desire/lust: the father refrains from touching his wife, and the Besht is quoted saying his soul could only descend once his father's תאווה was exhausted.
Maase-Zadikim_0008	social:inter_hasidic	direct	Maase-Zadikim_0008	medium	Depicts interaction between two Hasidic brothers (R. Zusha and R. Elimelech) and references the circle of Hasidim serving the Maggid of Mezritch.
Maase-Zadikim_0009	ethics-and-emotions:virtues	direct	Maase-Zadikim_0009	high	Story illustrates virtues of humility, fear of Heaven, and recognizing true piety.
Maase-Zadikim_0015	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0222	high	Story illustrates virtues of sincere repentance, piety, and humility (the chasid's purity of heart effecting the sinner's teshuvah).
Maase-Zadikim_0015	social:inter_hasidic	direct	Maase-Zadikim_0015	high	The story explicitly depicts a group of Hasidim traveling together, stopping at an inn, drinking, and sharing words of Torah — interaction among Hasidim beyond the master-disciple relationship.
Maase-Zadikim_0016	ethics-and-emotions:awe	propagated	Khal-Hasidim_0202	high	Story explicitly depicts awe of tzaddikim, fear of their decrees/oaths, and the rebbe's יראה over bitul Torah.
Maase-Zadikim_0016	ethics-and-emotions:lying	propagated	Khal-Hasidim_0202	medium	The grandson is described as an informer/betrayer (מוסר/עוכר ישראל) who deceived by denouncing the Slavita rabbis to the king.
Maase-Zadikim_0016	ethics-and-emotions:repentance	direct	Maase-Zadikim_0016	high	The story depicts Rabbi Leib of Shpole bringing the sinners of Shpole to repentance, turning them from Sabbath desecration back to God.
Maase-Zadikim_0016	folkloristics:story_type_advent	propagated	Khal-Hasidim_0202	medium	The chasid encounters R. Pinchas of Koretz before his revelation, recognizing him as a holy man — a finding/discovery of a tzaddik scene.
Maase-Zadikim_0016	social:retrospective_recognition	direct	Maase-Zadikim_0016	high	The story ends with a retrospective revelation that the grandson of the chasid was the informer against the Slavita rabbi's sons, retroactively explaining/recognizing the cursed lineage.
Maase-Zadikim_0016	spaces:beth_midrash	direct	Maase-Zadikim_0016	high	The story explicitly mentions a beit midrash where R. Pinchas of Koretz studied and where the Hasid encountered him.
Maase-Zadikim_0016	supernatural:perception	direct	Maase-Zadikim_0016	high	The hasid discerns that R. Pinchas of Koretz possesses ruach hakodesh; also a heavenly court deliberation is depicted, and the tzaddik's prophetic oath is fulfilled.
Maase-Zadikim_0018	ethics-and-emotions:lying	propagated	Khal-Hasidim_0243	high	The innkeeper initially denies/conceals (ויכחד) his powers when asked, constituting deception by a character.
Maase-Zadikim_0018	social:relations_with_non_jews	direct	Maase-Zadikim_0018	medium	The story includes interaction with the non-Jewish שר העיר (lord) who summons the innkeeper.
Maase-Zadikim_0018	social:retrospective_recognition	direct	Maase-Zadikim_0018	high	The Rebbe of Apta investigates the innkeeper and belatedly recognizes that his hidden power comes from extraordinary trust in God, not from holiness or impurity as suspected.
Maase-Zadikim_0018	supernatural:perception	direct	Maase-Zadikim_0018	medium	The Rebbe of Apta investigates whether the innkeeper's power comes from holiness or the sitra achra, implying discernment of hidden spiritual sources, though the main thrust is bitachon rather than supernatural perception.
Maase-Zadikim_0019	ethics-and-emotions:lying	propagated	Khal-Hasidim_0223	high	The wealthy man schemes to expose the rabbi as a fraud and hires two men to deceptively greet him from behind.
Maase-Zadikim_0032	experience:revelation	propagated	Khal-Hasidim_0246	high	The rabbi of Apta supernaturally perceives the woman's hidden sin upon her arrival — a giluy of concealed knowledge.
Maase-Zadikim_0034	characters-and-roles:tavern_keeper	propagated	Khal-Hasidim_0248	high	The story explicitly features a בעל אכסניא (innkeeper) as a central character who hosts R. Shalom and sends him on the mission to Strelisk.
Maase-Zadikim_0037	spaces:rabbinical_court	direct	Maase-Zadikim_0037	high	The story centers on going to a beit din to litigate a monetary claim.
Mifalot-HaZadikim_0001	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Mifalot-HaZadikim_0001	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Mifalot-HaZadikim_0002	knowledge:esoteric	direct	Mifalot-HaZadikim_0002	medium	Story involves hidden mystical power in a mezuzah inscribed with R. Naftali's name, angelic names/supernal lights speculation, and a dream-revelation — esoteric/kabbalistic knowledge about name-power.
Mifalot-HaZadikim_0006	folkloristics:story_type_rapprochement	propagated	Shivhei-Habesht_0184	high	The wealthy skeptic initially refuses to travel to the Besht and disbelieves his words, but through the miraculous events involving his son and Jonah ben Amittai, he becomes a devoted follower.
Mifalot-HaZadikim_0006	folkloristics:story_type_revelation	propagated	Mifalot-HaZadikim_0027	high	The story centers on the revelation of a hidden tzaddik (the seemingly boorish innkeeper) to the Besht and his disciples.
Mifalot-HaZadikim_0006	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Mifalot-HaZadikim_0006	spaces:beth_midrash	propagated	Shivhei-Habesht_0043	high	The story mentions the husband being summoned from the beit midrash, and the wife listening at the wall of the beit midrash to hear her son say kaddish.
Mifalot-HaZadikim_0006	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Mifalot-HaZadikim_0007	ethics-and-emotions:joy	direct	Mifalot-HaZadikim_0007	medium	The townspeople's reaction to hosting two tzaddikim is explicitly described as 'שמחה כזאת' (such joy), depicting communal religious joy.
Mifalot-HaZadikim_0007	folkloristics:story_type_virtues	direct	Mifalot-HaZadikim_0007	medium	The story illustrates R. Mordechai of Chernobyl's spiritual insight/discernment and R. Yehoshua's piety (praying for illness to avoid harming the shochet's livelihood), showcasing tzaddikim's virtues.
Mifalot-HaZadikim_0007	social:retrospective_recognition	direct	Mifalot-HaZadikim_0007	high	R. Yehoshua belatedly recognizes, via R. Mordechai's intervention, that the shochet he had repeatedly rejected was in fact righteous and kosher.
Mifalot-HaZadikim_0009	ethics-and-emotions:awe	direct	Mifalot-HaZadikim_0009	medium	The disciples are described as awestruck/terrified (נבהלו מפניו, משתוממים) when the tzaddik appears suddenly, depicting awe of the tzaddik.
Mifalot-HaZadikim_0009	social:inter_hasidic	direct	Mifalot-HaZadikim_0009	high	The story depicts Hasidim gathered together in the beit midrash, drinking l'chaim with each other and discussing closeness to God and tzadikim — interaction among Hasidim.
Mifalot-HaZadikim_0013	ethics-and-emotions:lust	direct	Mifalot-HaZadikim_0013	high	Story centers on avoiding lustful thoughts (הרהור אשה) and the prohibition of gazing at women.
Mifalot-HaZadikim_0014	ethics-and-emotions:fear	direct	Mifalot-HaZadikim_0014	high	The householder, upon witnessing the hidden tzaddik's revealed state with Elijah, stands 'נבהל ומרעיד' (terrified and trembling) and flees in 'פחי נפש'.
Mifalot-HaZadikim_0014	supernatural:communicating_with_the_invisible	direct	Mifalot-HaZadikim_0014	high	The hidden tzaddik converses with Elijah the Prophet, who brings him a heavenly message about his future role.
Mifalot-HaZadikim_0014	supernatural:miracle	direct	Mifalot-HaZadikim_0014	high	"Elijah the Prophet appears at the tzaddik's table and a hundredfold blessing comes upon the yi""sh business — discrete supernatural events."
Mifalot-HaZadikim_0014	supernatural:prognostication	direct	Mifalot-HaZadikim_0014	high	Elijah predicts that when Moshe arrives in Pareshevetsk children will run announcing him as rabbi, which then comes true.
Mifalot-HaZadikim_0018	kabbalah:kabbalistic_terms_kavvanot	direct	Mifalot-HaZadikim_0018	high	The Besht explicitly performs kabbalistic actions 'בשמות הקדושים' to retrieve a divine name/sod from Samael, reflecting Lurianic-style mystical intentions/practices.
Mifalot-HaZadikim_0018	knowledge:practical_kabbalah	direct	Mifalot-HaZadikim_0018	high	Besht actively manipulates holy Names (עשה בשמות הקדושים) to extract a secret from Samael — concrete use of practical kabbalah.
Mifalot-HaZadikim_0018	social:conflict	direct	Mifalot-HaZadikim_0018	high	The Baal Shem Tov directly confronts and battles the Samael (demonic antagonist) to retrieve a hidden secret.
Mifalot-HaZadikim_0018	social:inter_hasidic	direct	Mifalot-HaZadikim_0018	high	Story depicts the Besht teaming up with R. Leib Trestinetzer, another tzaddik/Hasid, as collaborators—interaction among Hasidim beyond master-disciple.
Mifalot-HaZadikim_0018	supernatural:miracle	direct	Mifalot-HaZadikim_0018	high	Discrete supernatural events: Samael strikes Reb Leib's thigh causing permanent lameness, and fire descends from heaven to burn the granary, saving the Besht's household.
Mifalot-HaZadikim_0019	supernatural:miracle	direct	Mifalot-HaZadikim_0019	high	Discrete supernatural events: Besht's amulets lose then regain efficacy, and R. Yitzhak miraculously discovers it is Friday.
Mifalot-HaZadikim_0019	supernatural:perception	direct	Mifalot-HaZadikim_0019	high	Besht knows by inquiry the supernatural cause of his amulets' failure; R. Yitzhak's miraculous perception of Sabbath preparations and Besht's awareness all indicate ruach hakodesh.
Mifalot-HaZadikim_0021	social:retrospective_recognition	direct	Mifalot-HaZadikim_0021	medium	R. Avraham (and the audience) belatedly learns the true meaning of R. Baruch's harsh rebukes — they were actually self-sacrifice to save the man's money — a retrospective recognition of the hidden righteous intent.
Mifalot-HaZadikim_0022	supernatural:perception	direct	Mifalot-HaZadikim_0022	high	The sage knows of distant lands and of R. Baruch through ruach hakodesh, explicitly framed as supernatural knowledge.
Mifalot-HaZadikim_0025	supernatural:perception	direct	Mifalot-HaZadikim_0025	high	R' Avraham hears the gentile's story and supernaturally perceives the dead man in the water; also R' Yonatan recognizes the sin by ruach hakodesh.
Mifalot-HaZadikim_0026	characters-and-roles:preacher	direct	Mifalot-HaZadikim_0026	high	The story explicitly references המגיד ר׳ ישראל מקאזיניץ (Maggid of Kozhnitz) as the narrator's teacher.
Mifalot-HaZadikim_0026	folkloristics:story_type_revelation	direct	Mifalot-HaZadikim_0026	high	The story centers on the revelation of the hidden tzaddik R. Moshe Shtshagil, both to his disciple (who discovers the seeming letz is actually his promised teacher) and to the Rebbe of Ruzhin who identifies him as the tzaddik hador.
Mifalot-HaZadikim_0027	ethics-and-emotions:awe	propagated	Khal-Hasidim_0004	high	The story explicitly describes the man as 'ירא שמים' and depicts the rabbi's awe upon seeing the Besht's great light and rising before him.
Mifalot-HaZadikim_0027	folkloristics:story_type_inauguration	propagated	Khal-Hasidim_0004	high	Story culminates in the Baal Shem Tov's revelation and being formally accepted as rebbe by the community on a throne of branches.
Mifalot-HaZadikim_0027	folkloristics:story_type_revelation	direct	Mifalot-HaZadikim_0027	high	The story centers on the revelation of a hidden tzaddik (the seemingly boorish innkeeper) to the Besht and his disciples.
Mifalot-HaZadikim_0027	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0004	high	The story illustrates the Baal Shem Tov's virtues of humility and hidden piety (concealing his greatness, serving guests, secret devotion) before his revelation.
Mifalot-HaZadikim_0027	social:inter_hasidic	direct	Mifalot-HaZadikim_0027	high	Story depicts the Besht traveling together with three named disciples (Hasidim) interacting among themselves throughout the journey.
Mifalot-HaZadikim_0027	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Mifalot-HaZadikim_0045	ethics-and-emotions:awe	direct	Mifalot-HaZadikim_0045	high	The story depicts awe of the tzaddik — the young scholar trembles ('ונזדעזע...ברוב פחד ובהלה. ותסמר שערת בשרו') before R. Elimelech.
Mifalot-HaZadikim_0045	ethics-and-emotions:joy	direct	Mifalot-HaZadikim_0045	medium	The father-in-law is described as rejoicing greatly (שמח שמחה גדולה) at the prospect of bringing his son-in-law under the Rebbe's wing.
Mifalot-HaZadikim_0045	ethics-and-emotions:shame	direct	Mifalot-HaZadikim_0045	high	The son-in-law explicitly fears being shamed (ויבוש) if he cannot answer the rabbi's questions, and the story centers on his humiliation.
Peer-MiKdoshim_0001	folkloristics:story_type_rapprochement	direct	Peer-MiKdoshim_0001	high	A skeptical wealthy outsider who never set foot in Hasidism travels to the Besht out of curiosity and, through the Besht's revelatory tale, falls before him in repentance—classic rapprochement arc.
Peer-MiKdoshim_0001	social:inter_hasidic	direct	Peer-MiKdoshim_0001	high	Frame story explicitly depicts multiple tzadikim gathered together at a yahrzeit in Ropshitz, interacting and responding collectively to a petitioner.
Peer-MiKdoshim_0001	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Peer-MiKdoshim_0003	social:retrospective_recognition	direct	Peer-MiKdoshim_0003	high	The story ends with retrospective recognition that the round object was a surviving idol of Jeroboam and that the Gaon's soul was Jeroboam's, sent to uproot his idolatry.
Peer-MiKdoshim_0004	social:conflict	direct	Peer-MiKdoshim_0004	high	The tax-collector actively destroys idols and is caught/executed by a Christian priest — a clear conflict with a non-Jewish antagonist.
Peer-MiKdoshim_0004	supernatural:perception	direct	Peer-MiKdoshim_0004	high	The rabbi receives a dream-revelation across three nights disclosing that the executed tax collector bore the soul of Menashe in gilgul — supernatural knowledge unattainable normally.
Peer-MiKdoshim_0006	characters-and-roles:preacher	propagated	Khal-Hasidim_0237	high	The Maggid of Kozhnitz features prominently as a character (called הרב המגיד / ה״מ) alongside the Seer of Lublin.
Peer-MiKdoshim_0006	characters-and-roles:tavern_keeper	propagated	Peer-MiKdoshim_0014	high	The story centers on a מוכסן/ארינדאר (tavern-keeper/leaseholder) who travels to the tzaddik.
Peer-MiKdoshim_0006	folkloristics:story_type_rapprochement	propagated	Peer-MiKdoshim_0001	high	A skeptical wealthy outsider who never set foot in Hasidism travels to the Besht out of curiosity and, through the Besht's revelatory tale, falls before him in repentance—classic rapprochement arc.
Peer-MiKdoshim_0006	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Peer-MiKdoshim_0006	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Peer-MiKdoshim_0007	ethics-and-emotions:lying	direct	Peer-MiKdoshim_0007	high	The wealthy man extracts an oath from the hasid to conceal his identity/deeds from the tzaddik, an act of deception that the story explicitly highlights.
Peer-MiKdoshim_0007	experience:revelation	propagated	Khal-Hasidim_0239	high	The tzaddik reveals through ruach hakodesh the visitor's secret pact and hidden sins, a direct mystical disclosure.
Peer-MiKdoshim_0007	folkloristics:story_type_revelation	direct	Peer-MiKdoshim_0007	medium	The story explicitly references 'בהתגלות הצדיק הקדוש' (the revelation of R. Yitzchak of Lublin) as its setting and depicts a skeptic coming to recognize his hidden powers.
Peer-MiKdoshim_0008	ethics-and-emotions:anger	direct	Peer-MiKdoshim_0008	high	Heavenly decree to kill the miser is issued 'בחרון אף גדול' (with great wrath), and the miser angrily throws Elijah out — both depict anger.
Peer-MiKdoshim_0008	ethics-and-emotions:fear	direct	Peer-MiKdoshim_0008	high	The wealthy man is terrified upon hearing Rabbi Meir recount his story (ויבהל...עד מאוד) and weeps over his soul, depicting fear.
Peer-MiKdoshim_0008	social:retrospective_recognition	direct	Peer-MiKdoshim_0008	high	The wealthy man belatedly realizes the beggar he threw out was Elijah, and recognizes that R' Meir had saved his life — clear retrospective recognition.
Peer-MiKdoshim_0008	supernatural:communicating_with_the_invisible	direct	Peer-MiKdoshim_0008	high	The tzaddik hears in the heavenly assembly (פמליא של מעלה) the decree against the man, and Elijah is sent down to test him — direct communication with invisible beings.
Peer-MiKdoshim_0008	supernatural:miracle	direct	Peer-MiKdoshim_0008	high	R. Meir of Premishlan's prayer twice overturns a heavenly death decree and heals the sick gvir — a discrete supernatural intervention with clear before/after.
Peer-MiKdoshim_0009	folkloristics:story_type_rapprochement	propagated	Peer-MiKdoshim_0001	high	A skeptical wealthy outsider who never set foot in Hasidism travels to the Besht out of curiosity and, through the Besht's revelatory tale, falls before him in repentance—classic rapprochement arc.
Peer-MiKdoshim_0009	social:inter_hasidic	propagated	Peer-MiKdoshim_0001	high	Frame story explicitly depicts multiple tzadikim gathered together at a yahrzeit in Ropshitz, interacting and responding collectively to a petitioner.
Peer-MiKdoshim_0009	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Peer-MiKdoshim_0010	ethics-and-emotions:fear	direct	Peer-MiKdoshim_0010	high	The wife explicitly experiences fear (פחדה פחד) when detained, fearing harm.
