story_id	tag	source	source_story	opus_confidence	opus_reasoning
Khal-Hasidim_0102	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Khal-Hasidim_0111	social:conflict	direct	Khal-Hasidim_0111	high	The story centers on a violent conflict where the man struck his elderly father, plus subsequent family tension with the mother undermining the repentance.
Khal-Hasidim_0115	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Khal-Hasidim_0117	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Khal-Hasidim_0126	social:conflict	direct	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Khal-Hasidim_0138	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Khal-Hasidim_0154	social:conflict	propagated	Peer-MiKdoshim_0001	high	The story depicts conflict between the two reincarnated friends, including the rich man rejecting the poor man, refusing aid, striking him until he dies on his doorstep, and the broader theme of unresolved interpersonal grievance across lifetimes.
Khal-Hasidim_0167	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Khal-Hasidim_0170	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Khal-Hasidim_0173	social:conflict	direct	Khal-Hasidim_0173	high	The story centrally depicts conflict between the informer and the townspeople, his beatings/torture by the lord, and the husband's dispute over his wife.
Khal-Hasidim_0185	social:conflict	direct	Khal-Hasidim_0185	high	The story centers on a conflict over a Jewish boy being coerced to convert by Christians, with the Rebbe spiritually battling to rescue him.
Khal-Hasidim_0188	social:conflict	propagated	Shivhei-Harav_0017	high	Story centrally depicts a prolonged conflict (מחלוקות) between R. Shneur Zalman and R. Baruch over Eretz Israel funds, including confrontations, mutual recriminations, and resulting harms.
Khal-Hasidim_0193	social:conflict	propagated	Shivhei-Harav_0019	high	The story explicitly describes the community splitting into two opposing camps ('נחלקו העם לשתי מחנות') following two rival leaders after the rebbe's death.
Khal-Hasidim_0202	social:conflict	direct	Khal-Hasidim_0202	high	The story depicts conflict between two tzaddikim's opposing vows (Shpoler Zeyde vs. R. Pinchas of Koretz) requiring a heavenly court ruling, plus the descendant's betrayal/informing against the Slavita rabbis.
Khal-Hasidim_0217	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Khal-Hasidim_0237	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Khal-Hasidim_0253	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Maase-Zadikim_0008	social:conflict	propagated	Khal-Hasidim_0001	high	Story depicts war/battles, raiders enslaving the Baal Shem Tov's father, and a violent confrontation with a sorcerer-werewolf attacking children.
Maase-Zadikim_0016	social:conflict	direct	Maase-Zadikim_0016	high	The story depicts conflict between two tzaddikim (Shpoler Zeyde's oath vs. R. Pinchas of Koretz's counter-oath) requiring a heavenly court ruling, plus the descendant becoming an informer against the Slavita rabbis.
Mifalot-HaZadikim_0001	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Mifalot-HaZadikim_0006	social:conflict	propagated	Khal-Hasidim_0001	high	Story depicts war/battles, raiders enslaving the Baal Shem Tov's father, and a violent confrontation with a sorcerer-werewolf attacking children.
Mifalot-HaZadikim_0027	social:conflict	direct	Mifalot-HaZadikim_0027	high	The story depicts substantial conflict between the Besht's group and the hostile host who insults, curses, and torments them throughout Shabbat.
Peer-MiKdoshim_0001	social:conflict	direct	Peer-MiKdoshim_0001	high	The story depicts conflict between the two reincarnated friends, including the rich man rejecting the poor man, refusing aid, striking him until he dies on his doorstep, and the broader theme of unresolved interpersonal grievance across lifetimes.
Peer-MiKdoshim_0005	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Peer-MiKdoshim_0006	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Peer-MiKdoshim_0015	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Peer-MiKdoshim_0016	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Shivhei-Habesht_0001	social:conflict	propagated	Khal-Hasidim_0001	high	Story depicts war/battles, raiders enslaving the Baal Shem Tov's father, and a violent confrontation with a sorcerer-werewolf attacking children.
Shivhei-Habesht_0002	social:conflict	direct	Shivhei-Habesht_0002	high	The story depicts multiple conflicts: an antisemitic minister scheming against the Jews, legal disputes brought before judges, robbers attacking the Besht, and family conflict over the marriage.
Shivhei-Habesht_0004	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Shivhei-Habesht_0005B	social:conflict	direct	Shivhei-Habesht_0005B	medium	The story depicts conflict between the Besht and a possessing spirit/madwoman, including his threat to convene a beit din and forcibly expel the spirit, plus Gershon's earlier attempt to pressure his sister into divorce.
Shivhei-Habesht_0043	social:conflict	propagated	Khal-Hasidim_0002	high	The story features multiple conflicts: an antisemitic minister opposing the emperor's visit, a legal dispute resolved by the Besht, robbers' disputes brought before him, and a robber attempting to murder the Besht.
Shivhei-Habesht_0091	social:conflict	direct	Shivhei-Habesht_0091	medium	The story depicts a sharp verbal exchange and offense between R. Nachman and the Mokhiach, who took umbrage at R. Nachman's barbed words — an interpersonal conflict.
Shivhei-Habesht_0097	social:conflict	direct	Shivhei-Habesht_0097	high	The story centers on a blood libel/persecution in which Jews are tortured and killed, and discusses heavenly deliberations about vengeance against the persecutor.
Shivhei-Habesht_0112	social:conflict	direct	Shivhei-Habesht_0112	high	The story centers on the conflict between the Besht and the local hasidim (R. Zev Kotzes and R. David Forkes) who initially rejected him.
Shivhei-Habesht_0135	social:conflict	direct	Shivhei-Habesht_0135	high	The story depicts a public scholarly dispute with Rabbi Michel the dayan refusing to concede, the Besht rebuking him, and tension over pride and contention in Torah study.
Shivhei-Habesht_0181	social:conflict	propagated	Khal-Hasidim_0099	high	The story centers on a confrontational assembly challenging the Baal Shem Tov's legitimacy, accusing him of being an ignoramus, and testing him.
Shivhei-Habesht_0184	social:conflict	propagated	Khal-Hasidim_0001	high	Story depicts war/battles, raiders enslaving the Baal Shem Tov's father, and a violent confrontation with a sorcerer-werewolf attacking children.
Shivhei-Habesht_0193	social:conflict	direct	Shivhei-Habesht_0193	high	The story depicts a violent family conflict where the man strikes his father in anger.
Shivhei-Harav_0016	social:conflict	propagated	Khal-Hasidim_0185	high	The story centers on a conflict over a Jewish boy being coerced to convert by Christians, with the Rebbe spiritually battling to rescue him.
Shivhei-Harav_0017	social:conflict	direct	Shivhei-Harav_0017	high	Story centrally depicts a prolonged conflict (מחלוקות) between R. Shneur Zalman and R. Baruch over Eretz Israel funds, including confrontations, mutual recriminations, and resulting harms.
Shivhei-Harav_0018	social:conflict	propagated	Shivhei-Harav_0019	high	The story explicitly describes the community splitting into two opposing camps ('נחלקו העם לשתי מחנות') following two rival leaders after the rebbe's death.
Shivhei-Harav_0019	social:conflict	direct	Shivhei-Harav_0019	high	The story explicitly describes the community splitting into two opposing camps ('נחלקו העם לשתי מחנות') following two rival leaders after the rebbe's death.
Sipurei-Zadikim_0004	social:conflict	propagated	Khal-Hasidim_0126	high	The embedded tale depicts servants conspiring against, robbing, and attempting to murder their master, a clear violent interpersonal conflict.
Adat-Zadikim_0003	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Adat-Zadikim_0004	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Adat-Zadikim_0008	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Adat-Zadikim_0013	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Adat-Zadikim_0014	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Adat-Zadikim_0015	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Adat-Zadikim_0023	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0001	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0002	social:disobedience	direct	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0004	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0036	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0115	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0117	social:disobedience	direct	Khal-Hasidim_0117	medium	The woman defies her father-in-law by leaving with the Besht without his consent, and had planned to disobey/abandon her family by converting; disobedience to family authority is depicted.
Khal-Hasidim_0126	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0138	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0169	social:disobedience	direct	Khal-Hasidim_0169	high	The story centers on a ward's defiant mockery of the Baal Shem Tov's grandsons against his master's reverence, and Rabbi Leib's severe punishment of this disobedience by disowning him.
Khal-Hasidim_0170	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0174	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Khal-Hasidim_0177	social:disobedience	direct	Khal-Hasidim_0177	medium	The story depicts informers (Avigdor) defying communal/religious norms, denouncing tzaddikim to government authorities, and persisting in public transgression despite warnings—acts of disobedience against the Hasidic community and religious authority.
Khal-Hasidim_0185	social:disobedience	direct	Khal-Hasidim_0185	medium	The Jewish boy disobeys his faith by agreeing to convert, then defies his captors by attempting escape/suicide rather than apostasize — disobedience is central to the plot.
Khal-Hasidim_0242	social:disobedience	direct	Khal-Hasidim_0242	medium	The shamash explicitly refuses the rabbi's order multiple times and only complies under threat of excommunication; the adulteress also disobeys the summons to appear.
Khal-Hasidim_0253	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Mifalot-HaZadikim_0001	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Mifalot-HaZadikim_0006	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Mifalot-HaZadikim_0027	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Peer-MiKdoshim_0006	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Shivhei-Habesht_0001	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Shivhei-Habesht_0002	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Shivhei-Habesht_0004	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Shivhei-Habesht_0198	social:disobedience	propagated	Khal-Hasidim_0117	medium	The woman defies her father-in-law by leaving with the Besht without his consent, and had planned to disobey/abandon her family by converting; disobedience to family authority is depicted.
Shivhei-Harav_0011	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Shivhei-Harav_0016	social:disobedience	propagated	Khal-Hasidim_0185	medium	The Jewish boy disobeys his faith by agreeing to convert, then defies his captors by attempting escape/suicide rather than apostasize — disobedience is central to the plot.
Shivhei-Harav_0019	social:disobedience	propagated	Khal-Hasidim_0002	medium	The robber disobeys the Baal Shem Tov's ruling and attempts to murder him in his sleep, a clear act of defiance against authority.
Sipurei-Zadikim_0006	social:disobedience	direct	Sipurei-Zadikim_0006	high	The adopted son defies his master by mocking the revered tzaddikim R' Baruch and R' Ephraim, and R' Leib responds by permanently disowning him for this disobedience.
Adat-Zadikim_0013	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Adat-Zadikim_0023	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Khal-Hasidim_0002	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Khal-Hasidim_0104	social:inter_hasidic	direct	Khal-Hasidim_0104	high	Story features one Hasidic rebbe (likely R. Mordechai of Chernobyl or similar) praising and discussing R. Nachman of Horodenka, depicting interaction/relationship between Hasidic masters.
Khal-Hasidim_0140	social:inter_hasidic	direct	Khal-Hasidim_0140	high	The story centrally depicts the meeting and relationship between two Hasidic masters (the Baal Shem Tov and the Maggid), with other tzaddikim (R. Mendel, R. Yaakov of Anipoli) involved — a quintessential inter-Hasidic narrative.
Khal-Hasidim_0174	social:inter_hasidic	direct	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Khal-Hasidim_0193	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Khal-Hasidim_0242	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Khal-Hasidim_0253	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Mifalot-HaZadikim_0006	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Mifalot-HaZadikim_0007	social:inter_hasidic	direct	Mifalot-HaZadikim_0007	high	The story centrally depicts interaction between two Hasidic tzaddikim (R. Mordechai of Chernobyl and R. Yehoshua the Maggid), with one deferring to the other's judgment on the shochet.
Mifalot-HaZadikim_0021	social:inter_hasidic	direct	Mifalot-HaZadikim_0021	high	R. Menachem Mendel of Lubavitch recounts and praises a story about R. Baruch of Mezhibuzh, explicitly comparing self-sacrifice across hasidic courts.
Mifalot-HaZadikim_0022	social:inter_hasidic	direct	Mifalot-HaZadikim_0022	high	The story centrally depicts interaction between two Hasidic figures (R. Yaakov Shimshon of Shepetivka and R. Baruch of Mezhibuzh as his rebbe), discussing teachings transmitted between tzaddikim.
Peer-MiKdoshim_0006	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Shivhei-Habesht_0002	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Shivhei-Habesht_0034	social:inter_hasidic	propagated	Khal-Hasidim_0140	high	The story centrally depicts the meeting and relationship between two Hasidic masters (the Baal Shem Tov and the Maggid), with other tzaddikim (R. Mendel, R. Yaakov of Anipoli) involved — a quintessential inter-Hasidic narrative.
Shivhei-Habesht_0092	social:inter_hasidic	direct	Shivhei-Habesht_0092	high	The story centers on interactions between the Baal Shem Tov and other tsadikim (R. Mendel, R. David of Linitz, R. Pinchas of Koretz, R. Fridel) regarding prayer leadership, a clear inter-Hasidic encounter.
Shivhei-Habesht_0186	social:inter_hasidic	direct	Shivhei-Habesht_0186	medium	The story depicts the Baal Shem Tov speaking about R. Nachman of Horodenka in his presence, an interaction between two Hasidic masters.
Shivhei-Harav_0003	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Shivhei-Harav_0009	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Shivhei-Harav_0017	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Shivhei-Harav_0018	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Shivhei-Harav_0019	social:inter_hasidic	direct	Shivhei-Harav_0019	high	The story explicitly describes the split of the Hasidic community after the rebbe's death into two camps following R. Aharon (Strashelye) vs. his son R. Dov Ber (Kapust)—a clear inter-Hasidic division.
Sipurei-Zadikim_0001	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	The story extensively depicts the conflict between Hasidim (Maggid of Mezeritch's disciples) and the Mitnagdim/Vilna Gaon, and internal Hasidic dynamics including R. Shneur Zalman, R. Levi Yitzchak, R. Shlomo of Karlin, and others — clearly inter-Hasidic relations and disputes.
Khal-Hasidim_0080	social:inter_hasidic_conflict_between_tsaddikim	direct	Khal-Hasidim_0080	medium	The story describes sharp words (דברים חדודים) between R. Nachman and the Maggid/Mokhiach, with the Mokhiach taking offense and refusing to escort him further — a depiction of tension between two tsaddikim.
Khal-Hasidim_0108	social:inter_hasidic_conflict_between_tsaddikim	propagated	Shivhei-Habesht_0190	high	The story explicitly describes Anshei (followers/tsaddikim) speaking ill of the Baal Shem Tov, and the Maggid frames inter-tsaddik disputes via the parable comparing it to Saul/David and Hillel/Shammai conflicts.
Shivhei-Habesht_0091	social:inter_hasidic_conflict_between_tsaddikim	propagated	Khal-Hasidim_0080	medium	The story describes sharp words (דברים חדודים) between R. Nachman and the Maggid/Mokhiach, with the Mokhiach taking offense and refusing to escort him further — a depiction of tension between two tsaddikim.
Shivhei-Habesht_0190	social:inter_hasidic_conflict_between_tsaddikim	direct	Shivhei-Habesht_0190	high	The story explicitly describes Anshei (followers/tsaddikim) speaking ill of the Baal Shem Tov, and the Maggid frames inter-tsaddik disputes via the parable comparing it to Saul/David and Hillel/Shammai conflicts.
Adat-Zadikim_0018	social:inter_hasidic_inheritance_of_leadership	propagated	Khal-Hasidim_0139	high	The story depicts how the Maggid of Mezeritch came to the Baal Shem Tov and became his disciple, which is the foundational succession narrative establishing inter-Hasidic leadership transmission.
Khal-Hasidim_0139	social:inter_hasidic_inheritance_of_leadership	direct	Khal-Hasidim_0139	high	The story depicts how the Maggid of Mezeritch came to the Baal Shem Tov and became his disciple, which is the foundational succession narrative establishing inter-Hasidic leadership transmission.
Khal-Hasidim_0142	social:inter_hasidic_inheritance_of_leadership	propagated	Shivhei-Habesht_0040	high	The story opens by depicting R. Avraham, son of the Maggid, being received as Maggid-Meisharim in Chvastov—a direct depiction of inter-Hasidic inheritance of leadership from father to son.
Khal-Hasidim_0169	social:inter_hasidic_inheritance_of_leadership	direct	Khal-Hasidim_0169	high	The story centrally concerns the legitimacy of R. Baruch and R. Ephraim as grandsons of the Besht inheriting/claiming leadership ('rebbe'), and R. Leib's defense of their hereditary leadership status against a detractor.
Shivhei-Habesht_0040	social:inter_hasidic_inheritance_of_leadership	direct	Shivhei-Habesht_0040	high	The story opens by depicting R. Avraham, son of the Maggid, being received as Maggid-Meisharim in Chvastov—a direct depiction of inter-Hasidic inheritance of leadership from father to son.
Shivhei-Harav_0001	social:inter_hasidic_inheritance_of_leadership	direct	Shivhei-Harav_0001	medium	The story describes succession dynamics after the Maggid of Mezeritch's death, with R. Shneur Zalman taking his seat of leadership, and references conflicts among the Maggid's disciples regarding leadership and practice.
Sipurei-Zadikim_0006	social:inter_hasidic_inheritance_of_leadership	propagated	Khal-Hasidim_0169	high	The story centrally concerns the legitimacy of R. Baruch and R. Ephraim as grandsons of the Besht inheriting/claiming leadership ('rebbe'), and R. Leib's defense of their hereditary leadership status against a detractor.
Sipurei-Zadikim_0013	social:inter_hasidic_inheritance_of_leadership	direct	Sipurei-Zadikim_0013	high	The story centers on the succession/inheritance of rabbinic leadership in Lublin, with the dying rabbi designating the process and the hidden-tzaddik tailor determining the next rabbi.
Adat-Zadikim_0006	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0154	high	The story centrally depicts R. Yechiel Michel of Zlotchov sending his disciple to learn the trait of bitachon, with the disciple returning to report and receive the rebbe's interpretation — a clear master-disciple relationship.
Adat-Zadikim_0015	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0154	high	The story centrally depicts R. Yechiel Michel of Zlotchov sending his disciple to learn the trait of bitachon, with the disciple returning to report and receive the rebbe's interpretation — a clear master-disciple relationship.
Khal-Hasidim_0009	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0009	high	The story depicts the Baal Shem Tov's revelation and his relationships with other hasidic figures including R' Gershon of Kitov and the rabbi of Kitov, central to inter-hasidic master-disciple dynamics.
Khal-Hasidim_0026	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0026	high	Story depicts multiple master-disciple interactions: Maggid of Mezritch's first visit to the Besht, R' David serving as cantor under Besht's direction with personal teaching afterward, and R' Wolf Kitzes assisting the Besht during prayer.
Khal-Hasidim_0028	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0028	high	The story explicitly depicts the Baal Shem Tov's relationship with his master/rabbi (the 'Rebbe known from Toldot Yaakov Yosef'), going to him for help during the heavenly ascent and lamenting being abandoned in time of need.
Khal-Hasidim_0031	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0031	low	The story is between the Besht and his brother-in-law R. Gershon of Kitov—a peer/relative relationship, not a master-disciple one between hasidic masters.
Khal-Hasidim_0035	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0035	high	The story centers on the Baal Shem Tov and his disciple-circle (R' Yoel, R' of Polonnoye, R' Eliezer of Tomashpol), depicting teachings, visions, and interactions among the master and his disciples.
Khal-Hasidim_0040	social:inter_hasidic_master_disciple_relationship	propagated	Shivhei-Habesht_0050A	medium	The story features the Besht acting on behalf of Rabbi Chaim, the local maggid, who summoned him for help — depicting a relationship between Hasidic masters/figures.
Khal-Hasidim_0056	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0056	medium	The story depicts the Besht acknowledging and perceiving the spiritual greatness of another hasidic master (R' Shimshon of Anipoli), reflecting inter-master relations rather than master-disciple per se, but R' Gershon's report to the Besht suggests disciple-like deference.
Khal-Hasidim_0086	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0086	high	The story centrally depicts the relationship between the Baal Shem Tov and fellow hasidic masters (R. Ze'ev Kitzes and R. David Forkes) who initially reject him and then become his disciples.
