story_id	tag	source	source_story	opus_confidence	opus_reasoning
Shivhei-Harav_0011	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves imprisonment, redemption, and intuition but no dream sequence.
Mifalot-HaZadikim_0006	experience:enthusiasm	propagated	Maase-Zadikim_0015	high	The story depicts joyful hospitality (hakhnasat orchim) and the host's great gladness in fulfilling the mitzvah, but this is mitzvah-joy/simcha rather than hitlahavut/burning religious fervor.
Sipurei-Zadikim_0001	experience:enthusiasm	propagated	Sipurei-Zadikim_0011	high	Story describes hidden tzaddikim, miraculous travel, and souls in tohu—no depiction of burning religious fervor/hitlahavut.
Khal-Hasidim_0076	experience:journey_to_heaven	propagated	Shivhei-Habesht_0087	medium	The Besht hears Torah in Gan Eden via a dream, and R. Avraham dreams of entering Gan Eden — these are dream-revelations, not a depicted aliyat neshamah of a living soul ascending.
Shivhei-Habesht_0097	experience:journey_to_heaven	propagated	Khal-Hasidim_0082	medium	The Besht communes with souls of martyrs who descend to him; he himself does not ascend to upper worlds in this story.
Adat-Zadikim_0002	experience:revelation	propagated	Khal-Hasidim_0030	medium	Story shows Besht's prescience/miraculous letter but no direct mystical disclosure (giluy) experienced by a character.
Adat-Zadikim_0004	experience:revelation	propagated	Khal-Hasidim_0002	medium	Story shows miraculous deeds, exorcism-like judgment, and a magical contest, but no direct mystical disclosure/giluy to a character.
Adat-Zadikim_0008	experience:revelation	propagated	Khal-Hasidim_0002	medium	The story centers on a forgotten-then-remembered tale and a penitent bishop's recognition; no direct mystical giluy is depicted (Besht's dream communications are mentioned only in retrospect, not portrayed).
Adat-Zadikim_0014	experience:revelation	propagated	Khal-Hasidim_0002	high	Story involves a ghost lawsuit and rabbinic judgment, not a mystical revelation/giluy.
Adat-Zadikim_0016	experience:revelation	propagated	Khal-Hasidim_0173	high	The rabbi's dream-question reveals information from heaven, but this is a halakhic dream-inquiry resolution rather than a mystical giluy experienced by a character as direct mystical disclosure; the story centers on repentance and self-sacrifice, not revelation.
Khal-Hasidim_0036	experience:revelation	propagated	Khal-Hasidim_0002	medium	The story centers on teshuvah and a forgotten/recalled tale; no direct mystical disclosure (giluy) is depicted to a character.
Khal-Hasidim_0167	experience:revelation	propagated	Sipurei-Zadikim_0004	high	Parents appearing in a dream is a dream-visitation; the story centers on a tzaddik's matchmaking scheme, not a mystical revelation (giluy).
Khal-Hasidim_0174	experience:revelation	propagated	Khal-Hasidim_0002	medium	Story depicts persecution, arrest, and miraculous events but no direct mystical revelation (giluy) to a character.
Khal-Hasidim_0193	experience:revelation	propagated	Shivhei-Harav_0019	medium	Story depicts demonic harassment and rabbinic intervention/protection, not a mystical revelation (giluy) to the protagonist.
Peer-MiKdoshim_0001	experience:revelation	propagated	Shivhei-Habesht_0002	high	The Besht reveals a past-life karmic history through prophetic insight, but this is the Besht's own disclosure to another; no character experiences a direct mystical revelation/giluy themselves within the narrative.
Peer-MiKdoshim_0006	experience:revelation	propagated	Sipurei-Zadikim_0004	high	The Baal Shem Tov's supernatural knowledge of distant events is depicted, but this is clairvoyance/ruach hakodesh applied within the narrative, not a giluy revelation experienced by a character.
Peer-MiKdoshim_0011	experience:revelation	propagated	Khal-Kdoshim_0003	high	Story involves divine providence/miraculous timing (delayed by a brit mila), but no direct mystical revelation/giluy is depicted.
Shivhei-Habesht_0199	experience:revelation	propagated	Khal-Hasidim_0120	high	The Besht uses mystical insight but the story depicts a ruse to neutralize an accuser, not a revelation/giluy disclosed to a character.
Shivhei-Harav_0014	experience:revelation	propagated	Khal-Hasidim_0218	high	Story narrates biographical/scholarly events; no direct mystical disclosure (giluy) depicted.
Shivhei-Harav_0018	experience:revelation	propagated	Shivhei-Harav_0019	medium	Story narrates the Rebbe's prophetic prayer, flight, and death; while he displays mystical insight (seeing only divine vitality), this is brief and the narrative focus is historical/hagiographic rather than depicting a distinct revelation event.
Khal-Hasidim_0002	experience:visions	propagated	Khal-Hasidim_0004	medium	Story features magical/supernatural events (palace materialization, summoning Prince of Torah/Fire) but no character experiences a waking vision in the sense of seeing supernatural sights revealed to them.
Khal-Hasidim_0082	experience:visions	propagated	Shivhei-Habesht_0097	medium	The Besht hears voices of martyred saints (R. Akiva and others) in a lit room but does not see them; the experience is auditory/luminous rather than a visual vision of supernatural sights.
Khal-Hasidim_0086	experience:visions	propagated	Shivhei-Habesht_0112	medium	The deceased disciple appears in a dream and reports on afterlife events; the Baal Shem Tov's knowledge is implied but no waking vision is depicted.
Mifalot-HaZadikim_0027	experience:visions	propagated	Khal-Hasidim_0004	high	No waking visions depicted; the story involves loss/return of mochin and a hidden tzadik, but no supernatural sights are seen.
Shivhei-Habesht_0002	experience:visions	propagated	Khal-Hasidim_0004	medium	The story contains supernatural events (vanishing palace, conjuring objects, summoning angelic 'sar haTorah') but no character explicitly sees a vision in a waking state; the dream-question to determine successor is a dream, not a waking vision.
Shivhei-Habesht_0087	experience:visions	propagated	Khal-Hasidim_0076	medium	The supernatural sight (Torah-angel in Gan Eden) is described as a dream, not a waking vision.
Adat-Zadikim_0003	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about Besht's journey to Constantinople and aborted trip to Israel, not a neutral character's first discovery of a tzaddik.
Adat-Zadikim_0004	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The story features the Besht performing miracles, but does not depict a neutral character's first discovery/finding of him as its narrative frame.
Adat-Zadikim_0008	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	This is a tale of teshuva and a storyteller's encounter with a former bishop, not a neutral character's first discovery of a tzaddik.
Adat-Zadikim_0013	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story depicts a tzaddik exposing adultery via a dead witness; not a neutral discovery/first-encounter narrative.
Adat-Zadikim_0014	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about a sin, posthumous trial, and the Maharsha's ruling—not about a neutral character discovering a tzaddik.
Adat-Zadikim_0015	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story features established tzaddikim helping a longtime hasid; no discovery/first-encounter narrative.
Adat-Zadikim_0023	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about R. Chaim's hidden humility and Elijah's revelation, not a neutral character's first discovery of a tzaddik.
Khal-Hasidim_0001	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	medium	This is the birth/childhood origin story of the Besht himself, not a neutral character's discovery/first encounter with an already-established tzaddik.
Khal-Hasidim_0036	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	This is about a baal teshuva bishop and a disciple retelling a Besht story, not a neutral character's first discovery of a tzaddik.
Khal-Hasidim_0102	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The story involves a man seeking the Besht for children, not a neutral character's first discovery/finding of a tzaddik.
Khal-Hasidim_0106	folkloristics:story_type_advent	propagated	Shivhei-Habesht_0188	high	This is an encounter between two rabbis testing each other, not a neutral character's first discovery of a tzaddik.
Khal-Hasidim_0115	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The Rishe magnate seeks out the Besht intentionally having heard of his fame; this is not a neutral discovery/first-encounter advent narrative.
Khal-Hasidim_0117	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The story depicts the Besht rescuing a woman's soul, not a neutral character's first discovery of a tzaddik.
Khal-Hasidim_0126	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about Besht teaching disciple bitachon through a merchant's vow, not a neutral character's first discovery of a tzaddik.
Khal-Hasidim_0138	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about R. Gershon's mission to Hebron and meeting the Or HaChaim, not a neutral character's first discovery of a tzaddik.
Khal-Hasidim_0170	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The emissaries find a drunkard, not a tzaddik being discovered; no neutral-character-finds-tzaddik narrative.
Khal-Hasidim_0174	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Biographical narrative of R. Shneur Zalman's life and imprisonment; no neutral character's discovery/finding of a tzaddik.
Khal-Hasidim_0242	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The story reveals the rabbi's hidden powers through a scandal/judgment episode, not a neutral character's first discovery/finding of the tzaddik.
Khal-Hasidim_0253	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about a tzaddik (R. Chaim) hiding his greatness in humility, not about a neutral character discovering/first encountering a tzaddik.
Mifalot-HaZadikim_0001	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The tzaddik is already famous; the woman seeks him out for help — not a discovery/first-encounter narrative.
Mifalot-HaZadikim_0006	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	This is a hachnasat orchim tale, not a discovery/first-encounter with a tzaddik narrative.
Mifalot-HaZadikim_0027	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The Besht is the protagonist throughout; the hidden tzaddik is encountered, but the framing is the Besht's journey/punishment, not a neutral character's discovery of a tzaddik as the narrative's core.
Peer-MiKdoshim_0006	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about trust in a tzaddik and fulfilling a vow, not a neutral character's first discovery of a tzaddik.
Peer-MiKdoshim_0009	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about a tzaddik exposing a fraudulent get; not a discovery/first-encounter narrative.
Shivhei-Habesht_0001	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	This is a birth/childhood narrative of the Besht, not a neutral character's first discovery of an established tzaddik.
Shivhei-Habesht_0002	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	medium	The story narrates the Besht's biography and discovery of the manuscripts, but the 'finding' is by Rabbi Adam's son seeking him out per his father's instruction, not a neutral character's chance encounter/discovery of a tzaddik as the central narrative shape.
Shivhei-Habesht_0043	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story is about a tzaddik's son's marriage and posthumous dream visits, not a neutral character's first discovery of a tzaddik.
Shivhei-Habesht_0184	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The story involves a man seeking the Besht for children and later wonders, not a neutral character's first discovery of a tzaddik.
Shivhei-Harav_0011	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	Story recounts imprisonment, redemption, and informers — not a neutral character's first discovery of a tzaddik.
Shivhei-Harav_0019	folkloristics:story_type_advent	propagated	Khal-Hasidim_0002	high	The story includes a discovery-of-the-child episode but the discoverer is the tzaddik himself encountering the future disciple, not a neutral character finding a tzaddik.
Khal-Hasidim_0174	folkloristics:story_type_death_of_the_tsaddik	propagated	Shivhei-Harav_0018	high	Story narrates Shneur Zalman's biography and arrest, not his death or succession.
Shivhei-Harav_0011	folkloristics:story_type_death_of_the_tsaddik	propagated	Shivhei-Harav_0018	high	Story concerns the Rav's imprisonment and release (19 Kislev) and informers' fates, not the death of a tsaddik.
Adat-Zadikim_0023	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	The story is about humility and Elijah's revelation, not a tzaddik's prophecy that comes true.
Khal-Hasidim_0002	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	The story's arc is the discovery of esoteric writings and the Besht's rise; while Rabbi Adam instructs his son via dream-prophecy to find Israel ben Eliezer, the narrative is not structured around a tzaddik's prediction coming true but around magical events, study, and biographical episodes.
Khal-Hasidim_0059	folkloristics:story_type_prognostication	propagated	Shivhei-Habesht_0069	high	Story is about miraculous healing via oath/prayer, not a prophecy that comes true.
Khal-Hasidim_0115	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	medium	The story centers on reincarnation/karmic debt and the Besht's revelation of past-life sins, not on a prediction by a tzaddik that comes true.
Khal-Hasidim_0118	folkloristics:story_type_prognostication	propagated	Shivhei-Habesht_0203	high	The story involves the Besht's clairvoyant diagnosis of a hidden sin, not a prediction that comes true.
Khal-Hasidim_0174	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	Biographical/persecution narrative about R. Shneur Zalman's arrest; no tzaddik prediction-fulfillment arc.
Khal-Hasidim_0193	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	Story depicts a tzaddik's protective intervention/exorcism against demons, not a prediction or prophecy that comes true.
Khal-Hasidim_0217	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	medium	The tzaddik prescribes a remedy (bathing in the sea) and orchestrates a swap, but the arc is not centered on a prediction/prophecy coming true.
Khal-Hasidim_0253	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	The story is about a tzaddik's friend hiding his humility and Elijah's revelation, not about a prediction/prophecy that comes true.
Mifalot-HaZadikim_0027	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	Story centers on a hidden tzaddik causing the Besht to desecrate Shabbat as atonement, not on a fulfilled prediction/prophecy.
Peer-MiKdoshim_0001	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	The story centers on reincarnation/debt-repayment and the Besht's clairvoyant revelation of a past life, not on a prophecy that comes true.
Peer-MiKdoshim_0005	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	The story centers on a tzaddik's prayer rescuing a youth from idolaters, not on a prediction/prophecy coming true.
Peer-MiKdoshim_0016	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	Story is about miraculous providence/faith enabling a marriage, not a tzaddik's prediction coming true.
Shivhei-Habesht_0002	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	The story is an origin/biographical tale of the Besht receiving R. Adam's writings; it contains miracles but not a tzaddik's prediction whose fulfillment forms the narrative arc.
Shivhei-Habesht_0043	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	Contains dreams and visions but no central prophecy by a tzaddik that comes true as the narrative arc.
Shivhei-Habesht_0112	folkloristics:story_type_prognostication	propagated	Khal-Hasidim_0086	high	The story involves a tzaddik's knowledge of the afterlife and a deceased disciple's revelation, not a prophecy/prediction that comes true.
Shivhei-Harav_0019	folkloristics:story_type_prognostication	propagated	Mifalot-HaZadikim_0006	high	No prediction/prophecy that comes true as the narrative arc; the tzaddik's attempted match is refused, and the main miracle is rescue from demons, not fulfilled prognostication.
Adat-Zadikim_0008	folkloristics:story_type_protection	propagated	Adat-Zadikim_0004	medium	Central narrative is the storytelling-redemption of a Bishop (former Jew) via tale-telling; the Besht's intervention years earlier rescued a soul spiritually, not a protection-from-danger plot driving the story.
Adat-Zadikim_0013	folkloristics:story_type_protection	propagated	Khal-Hasidim_0193	high	The story is about the tzaddik exposing an adulteress and defending his wife's honor, not protecting someone from danger.
Adat-Zadikim_0023	folkloristics:story_type_protection	propagated	Khal-Hasidim_0193	high	Story is about humility and Elijah's revelation to a hidden scholar, not about a tzaddik protecting someone from danger.
Khal-Hasidim_0002	folkloristics:story_type_protection	propagated	Adat-Zadikim_0004	medium	This is a long origin/biographical narrative about R. Adam's manuscripts and the Besht's early life; while it includes incidents like robbers and a hostile minister, the central narrative is the transmission of esoteric writings and the Besht's becoming, not the tzaddik protecting someone from danger.
Khal-Hasidim_0026	folkloristics:story_type_protection	propagated	Shivhei-Habesht_0015	high	Story describes the Besht's intense prayer ecstasy and trembling, not protection from danger.
Khal-Hasidim_0036	folkloristics:story_type_protection	propagated	Adat-Zadikim_0004	high	The central narrative is about the power of storytelling and a bishop's repentance/tikkun, not about the tzaddik protecting someone from danger.
Khal-Hasidim_0052	folkloristics:story_type_protection	propagated	Shivhei-Habesht_0062	medium	The Baal Shem Tov confronts and defeats a witch/demon attacking him personally, not protecting another person from danger.
Khal-Hasidim_0174	folkloristics:story_type_protection	propagated	Khal-Hasidim_0193	high	Story is a biographical/historical account of R. Shneur Zalman's arrest and interrogation, not a tzaddik-protects-another narrative.
Khal-Hasidim_0253	folkloristics:story_type_protection	propagated	Khal-Hasidim_0193	high	Story is about humility and Elijah's revelation to a hidden scholar, not about a tzaddik protecting someone from danger.
Mifalot-HaZadikim_0006	folkloristics:story_type_protection	propagated	Khal-Hasidim_0170	high	Story is about hospitality (hachnasat orchim) and a blessing for a child, not about a tzaddik protecting someone from danger.
Mifalot-HaZadikim_0027	folkloristics:story_type_protection	propagated	Adat-Zadikim_0004	high	The story is about the Besht being deprived of his Shabbat as cosmic recompense, not about a tzaddik protecting someone from danger.
Peer-MiKdoshim_0006	folkloristics:story_type_protection	propagated	Shivhei-Harav_0019	medium	Central theme is bitachon, fulfilling vows, and faith in the tzaddik; the tzaddik facilitates aid rather than protecting someone from a specific danger.
Shivhei-Habesht_0002	folkloristics:story_type_protection	propagated	Adat-Zadikim_0004	medium	The story is a long origin/biographical narrative about R. Adam, the manuscripts, and the Besht's early life; protection is not the central theme.
Shivhei-Harav_0014	folkloristics:story_type_protection	propagated	Shivhei-Harav_0019	high	Biographical/hagiographic account of R. Shneur Zalman's life, studies, and disputes; no narrative of tzaddik protecting someone from danger.
Sipurei-Zadikim_0011	folkloristics:story_type_protection	propagated	Shivhei-Harav_0019	high	Story is about discovering hidden tzaddikim and the path to the Maggid of Mezritch, not about a tzaddik protecting someone from danger.
Adat-Zadikim_0013	folkloristics:story_type_rapprochement	propagated	Khal-Hasidim_0036	high	The townspeople fear/respect the rabbi after the miracle but the arc centers on exposing adultery and justice, not an outsider/skeptic being drawn close to Hasidism.
Khal-Hasidim_0001	folkloristics:story_type_rapprochement	propagated	Khal-Hasidim_0036	high	This is an origin/birth legend of the Baal Shem Tov, not a story of an outsider/skeptic being drawn to a tzaddik.
Khal-Hasidim_0002	folkloristics:story_type_rapprochement	propagated	Khal-Hasidim_0036	medium	The story is an origin/legend about the Baal Shem Tov receiving R. Adam's writings and his early life; it does not depict an outsider/skeptic being drawn near to a tzaddik.
Maase-Zadikim_0005	folkloristics:story_type_rapprochement	propagated	Khal-Hasidim_0036	high	Story is about the Besht's journey, spiritual fall, and annulling a decree—no skeptic/outsider drawn close to a tzaddik.
Khal-Hasidim_0148	folkloristics:story_type_revelation	propagated	Adat-Zadikim_0021	high	Story describes a vision of a deceased tzaddik's luminous garments at a betrothal, not the revelation of a hidden tzaddik.
Adat-Zadikim_0004	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0001	medium	The story showcases the Besht's miraculous powers and supremacy over a sorcerer, not his virtues like humility or charity.
Adat-Zadikim_0008	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0001	medium	The story centers on the power of telling Baal Shem Tov stories and repentance of a former apostate, not on illustrating specific virtues of the tzaddik.
Adat-Zadikim_0013	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0253	medium	The story showcases the tzaddik's miraculous powers and authority (raising the dead, exposing sin) rather than illustrating a specific virtue like humility or charity.
Adat-Zadikim_0015	folkloristics:story_type_virtues	propagated	Peer-MiKdoshim_0006	high	Story illustrates the power/insight of tzaddikim and the gravity of breaking engagements, not the personal virtues of the tzaddik.
Khal-Hasidim_0009	folkloristics:story_type_virtues	propagated	Shivhei-Habesht_0005B	medium	Story narrates the Baal Shem Tov's hidden years and revelation/miracles, not primarily illustrating a specific virtue.
Khal-Hasidim_0036	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0001	medium	The story illustrates the power of repentance and the Besht's mystical foresight/redemptive mission, not a specific virtue (humility, charity, faith) of the tzaddik as its main point.
Khal-Hasidim_0115	folkloristics:story_type_virtues	propagated	Peer-MiKdoshim_0006	high	The story illustrates reincarnation/debt and divine justice, not the virtues of a tzaddik.
Khal-Hasidim_0126	folkloristics:story_type_virtues	propagated	Peer-MiKdoshim_0006	medium	Story illustrates the Besht's miraculous knowledge and teaches R' David bitachon, but the focus is on faith/trust dynamics and a miracle tale rather than depicting a tzaddik's virtues per se.
Khal-Hasidim_0242	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0253	medium	The story showcases the tzaddik's supernatural powers and judicial authority, not a virtue like humility or charity.
Mifalot-HaZadikim_0006	folkloristics:story_type_virtues	propagated	Adat-Zadikim_0023	medium	The story centers on a zealous host (the elderly stranger) practicing hakhnasat orchim — but he is not a tzaddik figure, and the narrative's focus is on the miraculous birth/blessing and the tragic foolish son, not on illustrating a tzaddik's virtues.
Peer-MiKdoshim_0001	folkloristics:story_type_virtues	propagated	Peer-MiKdoshim_0006	medium	The story illustrates divine justice, reincarnation, and the dangers of arrogance/stinginess via the Besht's revelation—not the virtues of a tzaddik per se.
Shivhei-Habesht_0002	folkloristics:story_type_virtues	propagated	Adat-Zadikim_0023	medium	The story is a wonder/origin tale about R. Adam's manuscripts and the Besht's hidden early life, not focused on illustrating a specific virtue.
Shivhei-Habesht_0184	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0001	high	Story focuses on the Besht's miraculous foresight and a supernatural encounter, not on illustrating a virtue like humility or charity.
Shivhei-Harav_0019	folkloristics:story_type_virtues	propagated	Adat-Zadikim_0023	medium	Story focuses on the tzaddik's miraculous power to save a man from demonic forces, not on illustrating specific virtues like humility or charity.
Adat-Zadikim_0023	knowledge:esoteric	propagated	Khal-Hasidim_0253	medium	Story focuses on humility and Elijah's revelation to a hidden tzaddik; no esoteric/kabbalistic doctrine or hidden mystical knowledge is taught or depicted.
Khal-Hasidim_0001	knowledge:esoteric	propagated	Shivhei-Habesht_0001	medium	Story recounts the Besht's father's saga and the Besht's childhood; mentions שאלת חלום and a destined soul, but no actual kabbalistic/esoteric doctrine or hidden mystical knowledge is depicted.
Khal-Hasidim_0094	knowledge:esoteric	propagated	Shivhei-Habesht_0175	high	Gilgul (reincarnation) appears as narrative event, not as esoteric doctrine taught or revealed to initiates.
Khal-Hasidim_0126	knowledge:esoteric	propagated	Peer-MiKdoshim_0001	high	Story concerns trust (bitachon), charity vows, and the Besht's clairvoyance, but contains no kabbalistic or esoteric doctrine.
Khal-Hasidim_0154	knowledge:esoteric	propagated	Peer-MiKdoshim_0001	high	Story is about the virtue of bitachon (trust in God) and a hidden miracle via an angel; it does not depict kabbalistic or esoteric initiate-only knowledge.
Khal-Hasidim_0188	knowledge:esoteric	propagated	Shivhei-Harav_0017	medium	Story depicts a conflict between tzaddikim with mystical/miraculous elements but does not actually expound kabbalistic or esoteric doctrine.
Khal-Hasidim_0193	knowledge:esoteric	propagated	Khal-Hasidim_0253	medium	Story involves demons/klipot and a tzaddik's protective formula, but no actual kabbalistic/esoteric doctrine or hidden mystical knowledge is taught or revealed.
Peer-MiKdoshim_0006	knowledge:esoteric	propagated	Peer-MiKdoshim_0001	high	Story concerns trust (bitachon), faith in the tzaddik, and the Baal Shem Tov's clairvoyance, but contains no kabbalistic or esoteric doctrinal content.
Peer-MiKdoshim_0009	knowledge:esoteric	propagated	Peer-MiKdoshim_0001	high	Story concerns a fraudulent get and the tzaddik's ruach hakodesh revealing it; no kabbalistic/esoteric doctrine depicted.
Peer-MiKdoshim_0016	knowledge:esoteric	propagated	Peer-MiKdoshim_0001	high	Story is about faith, providence, and miraculous help with a dowry; no kabbalistic or esoteric doctrine content.
Shivhei-Habesht_0210	knowledge:esoteric	propagated	Khal-Hasidim_0157	medium	Heavenly court judgment scene is afterlife/visionary narrative, not transmission of esoteric kabbalistic doctrine.
Shivhei-Harav_0011	knowledge:esoteric	propagated	Shivhei-Harav_0019	high	Story concerns the Alter Rebbe's imprisonment/release and informers; no kabbalistic or esoteric doctrine depicted.
Shivhei-Harav_0018	knowledge:esoteric	propagated	Shivhei-Harav_0019	medium	Story narrates the Rebbe's wartime prayer, death, and burial; aside from generic Aramaic/poetic phrases like 'raza' in the eulogy, it does not actually depict kabbalistic doctrine or esoteric teachings.
Sipurei-Zadikim_0011	knowledge:esoteric	propagated	Shivhei-Harav_0019	medium	Story emphasizes seeking 'Torah lishmah' and the Maggid's path, but does not actually depict kabbalistic/esoteric doctrines or hidden teachings.
Adat-Zadikim_0008	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story is about storytelling, teshuvah, and the Besht rescuing a converted bishop's soul; no amulets, names, or practical kabbalah techniques depicted.
Adat-Zadikim_0014	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story involves a posthumous lawsuit and rabbinic judgment, with no use of amulets, names, or practical kabbalistic techniques.
Adat-Zadikim_0015	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story involves tzaddikim's prayer/insight and a deceased fiancée's spirit, but no practical kabbalah (amulets, names, spirit manipulation) is depicted.
Adat-Zadikim_0023	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story concerns humility and Elijah's revelation to a hidden scholar; no amulets, name manipulation, or practical kabbalistic acts.
Khal-Hasidim_0004	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story depicts hidden-tzaddik revelation, mikveh piety, and a pasul mezuzah—no amulets, name-manipulation, or practical kabbalah operations.
Khal-Hasidim_0036	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story involves Baal Shem Tov's spiritual intervention and repentance, not practical kabbalah (no amulets, names manipulation, or magical techniques depicted).
Khal-Hasidim_0102	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The Baal Shem Tov gives prophetic advice and the story involves a hidden tzaddik (Yonah ben Amitai), but there is no use of amulets, names, or practical kabbalistic techniques depicted.
Khal-Hasidim_0115	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story concerns gilgul (reincarnation) and debt across lives; no use of amulets, names, or practical kabbalistic operations.
Khal-Hasidim_0126	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story features Besht's prophetic knowledge and blessings of bitachon, not practical kabbalah (no amulets, names, or spirit manipulation).
Khal-Hasidim_0138	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story involves mystical journey and miraculous rescue but no use of amulets, names, or practical kabbalah techniques.
Khal-Hasidim_0170	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The tzaddik's decree works through hidden merit (pidyon shvuyim) and heavenly court ruling, not through practical kabbalah techniques like names, amulets, or spirit manipulation.
Khal-Hasidim_0174	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The story mentions practical kabbalah only as a false accusation by Avigdor; the rabbi does not actually use it.
Khal-Hasidim_0253	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story concerns humility, hidden piety, and Elijah's revelation—no practical kabbalah (amulets, names, healings) depicted.
Mifalot-HaZadikim_0001	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The tzaddik uses ruach hakodesh and practical advice/strategy, not amulets, names, or spirit manipulation.
Mifalot-HaZadikim_0006	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story concerns hospitality and a blessing for a child; no practical kabbalah operations (amulets, names, spirits) depicted.
Peer-MiKdoshim_0006	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The Besht uses clairvoyant insight and providence, not practical kabbalah techniques like amulets, names, or spirit manipulation.
Peer-MiKdoshim_0009	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The tzaddik's insight appears as ruach hakodesh/discernment, not practical kabbalah (no amulets, names, or mystical manipulation depicted).
Shivhei-Habesht_0043	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	Story involves dreams and visitations from deceased, but no practical kabbalah (amulets, names, healings).
Shivhei-Habesht_0184	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The Besht gives prophetic counsel and the encounter is with Jonah ben Amitai, but no amulets, names, or practical-kabbalah manipulation is depicted.
Shivhei-Habesht_0187	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0105	high	Story involves soul ascent and reading a mark on the forehead, but not practical kabbalah (amulets, names manipulation, healing).
