story_id	tag	old_source	opus_applies	opus_confidence	verdict	opus_reasoning
Khal-Hasidim_0126	knowledge:esoteric	propagated	False	high	REJECT	Story concerns trust (bitachon), charity vows, and the Besht's clairvoyance, but contains no kabbalistic or esoteric doctrine.
Khal-Hasidim_0154	knowledge:esoteric	propagated	False	high	REJECT	Story is about the virtue of bitachon (trust in God) and a hidden miracle via an angel; it does not depict kabbalistic or esoteric initiate-only knowledge.
Khal-Hasidim_0188	knowledge:esoteric	propagated	False	medium	REJECT	Story depicts a conflict between tzaddikim with mystical/miraculous elements but does not actually expound kabbalistic or esoteric doctrine.
Khal-Hasidim_0193	knowledge:esoteric	propagated	False	medium	REJECT	Story involves demons/klipot and a tzaddik's protective formula, but no actual kabbalistic/esoteric doctrine or hidden mystical knowledge is taught or revealed.
Khal-Hasidim_0242	knowledge:esoteric	propagated	True	medium	CONFIRM	The story explicitly notes the rabbi was 'a great tzaddik in nistarot (hidden/esoteric matters),' and demonstrates esoteric powers like summoning a dead soul to testify.
Maase-Zadikim_0006	knowledge:esoteric	propagated	True	medium	CONFIRM	The tzaddik reveals hidden heavenly court decrees and the esoteric mechanism by which one mitzvah grants power over upper-world decrees, which the rebbe explicitly frames as 'סתר ותעלומות'.
Peer-MiKdoshim_0006	knowledge:esoteric	propagated	False	high	REJECT	Story concerns trust (bitachon), faith in the tzaddik, and the Baal Shem Tov's clairvoyance, but contains no kabbalistic or esoteric doctrinal content.
Peer-MiKdoshim_0009	knowledge:esoteric	propagated	False	high	REJECT	Story concerns a fraudulent get and the tzaddik's ruach hakodesh revealing it; no kabbalistic/esoteric doctrine depicted.
Peer-MiKdoshim_0016	knowledge:esoteric	propagated	False	high	REJECT	Story is about faith, providence, and miraculous help with a dowry; no kabbalistic or esoteric doctrine content.
Shivhei-Harav_0011	knowledge:esoteric	propagated	False	high	REJECT	Story concerns the Alter Rebbe's imprisonment/release and informers; no kabbalistic or esoteric doctrine depicted.
Shivhei-Harav_0014	knowledge:esoteric	propagated	True	medium	CONFIRM	Story references Zohar, Kitvei Ha-Ari, ruach ha-kodesh, and kabbalistic concepts (dechilu u-rechimu, Torah ascending to upper worlds) as substantive elements of the Rav's teaching and disputes.
Shivhei-Harav_0018	knowledge:esoteric	propagated	False	medium	REJECT	Story narrates the Rebbe's wartime prayer, death, and burial; aside from generic Aramaic/poetic phrases like 'raza' in the eulogy, it does not actually depict kabbalistic doctrine or esoteric teachings.
Sipurei-Zadikim_0011	knowledge:esoteric	propagated	False	medium	REJECT	Story emphasizes seeking 'Torah lishmah' and the Maggid's path, but does not actually depict kabbalistic/esoteric doctrines or hidden teachings.
Adat-Zadikim_0003	knowledge:practical_kabbalah	propagated	True	medium	CONFIRM	Besht uses a divine Name (transmitted to scribe) to spread a kerchief over the sea for miraculous travel, and invokes oath/names to alter nature for the childless couple.
Adat-Zadikim_0004	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The Besht performs concrete mystical acts: reviving the bride from death via grave ritual, protecting an infant from a sorcerer's lethal magic using a sack/beating ritual, and a magical duel with circles repelling conjured beasts.
Adat-Zadikim_0008	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story is about storytelling, teshuvah, and the Besht rescuing a converted bishop's soul; no amulets, names, or practical kabbalah techniques depicted.
Adat-Zadikim_0013	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The rabbi summons a dead man's spirit to testify, explicitly granting permission 'to the destroyer' — a clear use of practical kabbalistic power over spirits.
Adat-Zadikim_0014	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story involves a posthumous lawsuit and rabbinic judgment, with no use of amulets, names, or practical kabbalistic techniques.
Adat-Zadikim_0015	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story involves tzaddikim's prayer/insight and a deceased fiancée's spirit, but no practical kabbalah (amulets, names, spirit manipulation) is depicted.
Adat-Zadikim_0023	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story concerns humility and Elijah's revelation to a hidden scholar; no amulets, name manipulation, or practical kabbalistic acts.
Khal-Hasidim_0001	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The father uses a dream-question (she'elat chalom) to obtain divine military counsel and the king explicitly identifies it as mystical/magical knowledge; also killing the sorcerer 'in God's name.'
Khal-Hasidim_0004	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story depicts hidden-tzaddik revelation, mikveh piety, and a pasul mezuzah—no amulets, name-manipulation, or practical kabbalah operations.
Khal-Hasidim_0036	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story involves Baal Shem Tov's spiritual intervention and repentance, not practical kabbalah (no amulets, names manipulation, or magical techniques depicted).
Khal-Hasidim_0102	knowledge:practical_kabbalah	propagated	False	high	REJECT	The Baal Shem Tov gives prophetic advice and the story involves a hidden tzaddik (Yonah ben Amitai), but there is no use of amulets, names, or practical kabbalistic techniques depicted.
Khal-Hasidim_0115	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story concerns gilgul (reincarnation) and debt across lives; no use of amulets, names, or practical kabbalistic operations.
Khal-Hasidim_0117	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The Baal Shem Tov uses kfitzat haderech (mystical road-jumping) to travel a great distance rapidly to rescue a soul — a concrete mystical operation typical of practical kabbalah.
Khal-Hasidim_0126	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story features Besht's prophetic knowledge and blessings of bitachon, not practical kabbalah (no amulets, names, or spirit manipulation).
Khal-Hasidim_0138	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story involves mystical journey and miraculous rescue but no use of amulets, names, or practical kabbalah techniques.
Khal-Hasidim_0170	knowledge:practical_kabbalah	propagated	False	high	REJECT	The tzaddik's decree works through hidden merit (pidyon shvuyim) and heavenly court ruling, not through practical kabbalah techniques like names, amulets, or spirit manipulation.
Khal-Hasidim_0174	knowledge:practical_kabbalah	propagated	False	high	REJECT	The story mentions practical kabbalah only as a false accusation by Avigdor; the rabbi does not actually use it.
Khal-Hasidim_0242	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The rabbi summons a dead man's soul via striking his grave with a staff to testify, a clear act of practical kabbalah.
Khal-Hasidim_0253	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story concerns humility, hidden piety, and Elijah's revelation—no practical kabbalah (amulets, names, healings) depicted.
Mifalot-HaZadikim_0001	knowledge:practical_kabbalah	propagated	False	high	REJECT	The tzaddik uses ruach hakodesh and practical advice/strategy, not amulets, names, or spirit manipulation.
Mifalot-HaZadikim_0006	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story concerns hospitality and a blessing for a child; no practical kabbalah operations (amulets, names, spirits) depicted.
Mifalot-HaZadikim_0027	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The Baal Shem Tov uses a Name (שם של קפיצת הארץ) to traverse great distances quickly — a clear instance of practical kabbalah.
Peer-MiKdoshim_0006	knowledge:practical_kabbalah	propagated	False	high	REJECT	The Besht uses clairvoyant insight and providence, not practical kabbalah techniques like amulets, names, or spirit manipulation.
Peer-MiKdoshim_0009	knowledge:practical_kabbalah	propagated	False	high	REJECT	The tzaddik's insight appears as ruach hakodesh/discernment, not practical kabbalah (no amulets, names, or mystical manipulation depicted).
Shivhei-Habesht_0001	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The story depicts use of she'elat chalom (dream questions to reveal hidden knowledge) and killing a werewolf-sorcerer 'in the name of God,' both concrete practical-kabbalistic operations.
Shivhei-Habesht_0002	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	Story explicitly mentions קבלה מעשית in the manuscripts and depicts its use—conjuring palaces, summoning the Prince of Torah/Fire, amulet-like manipulations.
Shivhei-Habesht_0004	knowledge:practical_kabbalah	propagated	True	medium	CONFIRM	The Besht swears/adjures a stone to open and hide writings, and posts a guardian — a concrete use of mystical power (oath on object), fitting practical kabbalah.
Shivhei-Habesht_0043	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story involves dreams and visitations from deceased, but no practical kabbalah (amulets, names, healings).
Shivhei-Habesht_0165	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The Besht teaches R. Michel a whispered formula/name to ease childbirth, a concrete practical-kabbalah act.
Shivhei-Habesht_0184	knowledge:practical_kabbalah	propagated	False	high	REJECT	The Besht gives prophetic counsel and the encounter is with Jonah ben Amitai, but no amulets, names, or practical-kabbalah manipulation is depicted.
Shivhei-Habesht_0187	knowledge:practical_kabbalah	propagated	False	high	REJECT	Story involves soul ascent and reading a mark on the forehead, but not practical kabbalah (amulets, names manipulation, healing).
Shivhei-Habesht_0199	knowledge:practical_kabbalah	propagated	True	medium	CONFIRM	The Besht uses mystical knowledge to manipulate a heavenly accusation by causing the priest to become impure, a concrete supernatural manipulation akin to practical kabbalah.
Shivhei-Harav_0011	knowledge:practical_kabbalah	propagated	False	high	REJECT	The Rebbe's prescient knowledge is attributed to divine wisdom/ruach hakodesh, not practical kabbalah techniques like amulets, names, or spirit manipulation.
Shivhei-Harav_0019	knowledge:practical_kabbalah	propagated	True	high	CONFIRM	The story depicts the rebbe giving the afflicted man specific verbal formulas and undisclosed segulot to ward off demonic forces, a concrete mystical/practical-kabbalah intervention that saves him.
Adat-Zadikim_0001	social:conflict	propagated	False	high	REJECT	Story depicts joyful Sabbath observance and a blessing for a child; no conflict with any antagonist.
Adat-Zadikim_0003	social:conflict	propagated	True	high	CONFIRM	Bandits seize and bind the Baal Shem Tov and R. Tzvi, intending to kill them — direct tzaddik-vs-antagonist conflict.
Adat-Zadikim_0004	social:conflict	propagated	True	high	CONFIRM	The Baal Shem Tov directly battles a sorcerer antagonist in a magical duel.
Adat-Zadikim_0008	social:conflict	propagated	True	high	CONFIRM	The Baal Shem Tov confronts a Jewish-apostate bishop who incites violence against Jews, depicting a clear conflict with a Jewish opponent/antagonist.
Adat-Zadikim_0014	social:conflict	propagated	True	high	CONFIRM	The story depicts a posthumous legal dispute (din torah) between the dead partner and the living one, adjudicated by the Maharsha — a clear conflict scenario.
Adat-Zadikim_0015	social:conflict	propagated	False	high	REJECT	Story concerns a childless man's atonement via reconciling a broken engagement; no antagonist or conflict with the tzaddik.
Adat-Zadikim_0016	social:conflict	propagated	True	high	CONFIRM	The informer conflicts with townspeople and is beaten/tortured by the lord when refusing to inform.
Adat-Zadikim_0023	social:conflict	propagated	False	high	REJECT	Story is about humility and Elijah's revelation to a hidden scholar; no antagonist or conflict depicted.
Khal-Hasidim_0001	social:conflict	direct	True	high	CONFIRM	The story depicts conflict with antagonists: the sorcerer/Satan transformed into a werewolf attacking the children, whom the young Besht kills with God's name.
Khal-Hasidim_0002	social:conflict	direct	True	high	CONFIRM	Contains multiple conflicts: antisemitic minister humiliated by R. Adam, and a robber attempting to murder the Baal Shem Tov.
Khal-Hasidim_0004	social:conflict	propagated	False	medium	REJECT	The story shows mild rebuke/suspicion from Rabbi G. toward the disguised Besht, but it resolves into recognition and acceptance rather than sustained conflict with an antagonist.
Khal-Hasidim_0009	social:conflict	direct	True	high	CONFIRM	The Baal Shem Tov confronts a possessing spirit/demon in a madwoman, threatening to expel it — a clear tzaddik-vs-demon conflict, plus mockery from non-Jews over rain.
Khal-Hasidim_0036	social:conflict	propagated	True	high	CONFIRM	The Baal Shem Tov confronts a bishop (apostate Jew) inciting violence against Jews and forces his repentance—clear tzaddik vs. antagonist conflict.
Khal-Hasidim_0080	social:conflict	propagated	True	medium	CONFIRM	The story depicts a sharp verbal exchange ('דברים חדודים') between R. Nachman and the Maggid/Mokhiach, with the Mokhiach taking offense — a conflict between Jewish figures.
Khal-Hasidim_0081	social:conflict	propagated	False	high	REJECT	Story is about Baal Shem Tov's laughter, R. Shabtai's Sabbath joy, and the birth of the Maggid of Kozhnitz; no conflict depicted.
Khal-Hasidim_0082	social:conflict	direct	True	high	CONFIRM	Story depicts violent persecution/killing of Jews by a non-Jewish antagonist (the 'tzorer'/accuser), with the Baal Shem Tov and martyrs seeking supernatural vengeance.
Khal-Hasidim_0086	social:conflict	propagated	True	medium	CONFIRM	The story depicts conflict between the Baal Shem Tov and Jewish opponents (R. Zev Kitzes and R. David Forkes) who initially rejected him.
Khal-Hasidim_0088	social:conflict	propagated	True	high	CONFIRM	The story depicts conflict between the Besht/R. Zev and R. Michel the dayan, who polemically challenges the new rabbi and refuses to concede; the Besht then punishes him by taking away his Torah.
Khal-Hasidim_0099	social:conflict	direct	True	high	CONFIRM	The Baal Shem Tov is challenged/tested by R. Avraham Abba and the council who suspect him of being an ignoramus — a direct conflict with Jewish opponents.
Khal-Hasidim_0102	social:conflict	propagated	False	medium	REJECT	Story centers on a childless man's interactions with the Besht and a mysterious figure (Jonah ben Amitai); no real conflict with an antagonist is depicted.
Khal-Hasidim_0111	social:conflict	direct	False	medium	REJECT	Story is about sin and repentance (striking father), not a conflict between the tzaddik and an antagonist.
Khal-Hasidim_0115	social:conflict	propagated	False	medium	REJECT	The story centers on debt, reincarnation, and moral retribution between two friends; no tzaddik-vs-antagonist conflict is depicted.
Khal-Hasidim_0117	social:conflict	propagated	True	medium	CONFIRM	The Besht conflicts with the father-in-law over taking the woman, and thwarts a nobleman's plan to convert her—involving antagonists.
Khal-Hasidim_0126	social:conflict	direct	False	medium	REJECT	The murderous robbers attack a merchant, not the tzaddik; main thrust is bitachon lesson, not tzaddik-antagonist conflict.
Khal-Hasidim_0138	social:conflict	propagated	True	high	CONFIRM	Story depicts conflict with Ishmaelite guards/Sultan who imprison and sentence R' Gershon to death.
Khal-Hasidim_0154	social:conflict	propagated	False	high	REJECT	Story is about learning bitachon; no antagonist-conflict with the tzaddik.
Khal-Hasidim_0167	social:conflict	propagated	False	high	REJECT	Story depicts the tzaddik orchestrating a match; no antagonistic conflict is portrayed.
Khal-Hasidim_0170	social:conflict	propagated	False	medium	REJECT	No conflict with an antagonist; the story centers on a plague, a hidden penitent, and heavenly decrees rather than a confrontation.
Khal-Hasidim_0173	social:conflict	direct	True	high	CONFIRM	The informer is pressured and beaten by the lord (non-Jewish antagonist) when he refuses to inform, depicting clear conflict.
Khal-Hasidim_0185	social:conflict	direct	True	high	CONFIRM	The tzaddik struggles against gentile clergy who abducted a Jewish boy to convert him, using spiritual power to rescue him — a clear conflict with non-Jewish antagonists.
Khal-Hasidim_0188	social:conflict	propagated	True	high	CONFIRM	Story explicitly depicts a sustained conflict (מחלוקת) between two tzaddikim, R. Baruch and the Rav.
Khal-Hasidim_0193	social:conflict	propagated	True	high	CONFIRM	"The tzaddik (Admo""r of Strashelye) is in direct conflict with demonic forces (the German and lame figures/mazikin) who torment the protagonist, and the tzaddik's words drive them away."
Khal-Hasidim_0202	social:conflict	direct	True	high	CONFIRM	Story depicts conflict between two tzaddikim (Shpoler Zeide and R. Pinchas of Koretz) via opposing oaths, adjudicated in heavenly court.
Khal-Hasidim_0217	social:conflict	propagated	True	high	CONFIRM	The story centers on conflict between the tzaddik's Jewish follower and the antisemitic nobleman (and his wife) who expels him, resolved through the tzaddik's intervention.
Khal-Hasidim_0237	social:conflict	propagated	False	high	REJECT	Story centers on childlessness, atonement, and a deceased fiancée's intervention; no antagonist conflict with the tzaddik.
Khal-Hasidim_0253	social:conflict	propagated	False	medium	REJECT	Story centers on humility and Elijah's revelation; no real antagonist or conflict depicted.
Maase-Zadikim_0008	social:conflict	propagated	False	high	REJECT	Parable about devotion to the king and a brotherly exhortation; no antagonist or conflict depicted.
Maase-Zadikim_0016	social:conflict	direct	True	high	CONFIRM	The story depicts conflict between two tzaddikim (Shpoler Zeide and R. Pinchas of Koretz) via opposing oaths adjudicated in the heavenly court, plus the descendant becoming an informer against the Slavita rabbi.
Mifalot-HaZadikim_0001	social:conflict	propagated	False	medium	REJECT	The war/captivity is background; no active conflict between tzaddik and antagonist is depicted—the tzaddik helps resolve an agunah situation.
Mifalot-HaZadikim_0006	social:conflict	propagated	False	medium	REJECT	The brief quarrel with the rebbetzin and students is incidental; the story centers on hospitality and blessing, not a tzaddik-antagonist conflict.
Mifalot-HaZadikim_0027	social:conflict	direct	True	high	CONFIRM	The hidden tzaddik antagonistically confronts the Besht and disciples throughout the Sabbath, fulfilling tzaddik-vs-antagonist conflict.
Peer-MiKdoshim_0001	social:conflict	direct	True	high	CONFIRM	Story depicts conflict between former friends — the rich man rejects and physically strikes the poor man causing his death, a clear interpersonal conflict central to the narrative.
Peer-MiKdoshim_0005	social:conflict	propagated	True	high	CONFIRM	The tzaddik (Gur Aryeh) confronts and defeats idolatrous priests/sorcerers who kidnap the boy for terafim worship, a clear conflict with non-Jewish antagonists.
Peer-MiKdoshim_0006	social:conflict	propagated	False	high	REJECT	Story centers on faith in the tzaddik and fulfilling vows; no conflict between tzaddik and an antagonist.
Peer-MiKdoshim_0015	social:conflict	propagated	True	high	CONFIRM	The story centers on conflict between the Jewish lessee/tzaddik Elimelech and the antisemitic nobleman Potocki and his wife who expel the Jew.
Peer-MiKdoshim_0016	social:conflict	propagated	False	high	REJECT	Story is about faith, providence, and a miraculous match-making; no antagonist or conflict depicted.
Shivhei-Habesht_0001	social:conflict	propagated	True	high	CONFIRM	The story depicts conflict with the sorcerer/werewolf (demonic antagonist) whom the young Besht kills, plus capture by raiders.
Shivhei-Habesht_0002	social:conflict	direct	True	high	CONFIRM	Story contains multiple conflicts: R. Adam vs antisemitic minister, Besht vs robber who tries to kill him, and demonic/spiritual dangers.
Shivhei-Habesht_0004	social:conflict	propagated	True	medium	CONFIRM	Rabbi Gershon repeatedly rebukes/is angry at the Besht over tefillin and mezuzah practices, constituting interpersonal conflict before the revelation.
Shivhei-Habesht_0005B	social:conflict	direct	True	high	CONFIRM	The Besht confronts and threatens to exorcise a possessing spirit/demon in the madwoman, and a non-Jew mocks the Jews' prayer — direct conflicts.
Shivhei-Habesht_0043	social:conflict	propagated	False	high	REJECT	Story concerns marriage, dreams, and family matters; no conflict with an antagonist depicted.
Shivhei-Habesht_0091	social:conflict	direct	True	medium	CONFIRM	The story depicts a sharp verbal conflict between R. Nachman and the Mokhiach, who took offense at his words.
Shivhei-Habesht_0097	social:conflict	direct	True	high	CONFIRM	Story depicts persecution/killing of Jews by an antagonist ('the oppressor/accuser'), with the Besht decreeing supernatural vengeance — clear conflict.
Shivhei-Habesht_0112	social:conflict	direct	True	high	CONFIRM	The story depicts conflict between the Besht and Jewish opponents (R. Zev Kotzes and R. David Forkes) who disdained him until proven wrong.
Shivhei-Habesht_0135	social:conflict	direct	True	high	CONFIRM	The Besht confronts R. Michel the arrogant dayyan, rebukes him, and removes his Torah knowledge — a clear conflict with a Jewish opponent.
Shivhei-Habesht_0181	social:conflict	propagated	True	high	CONFIRM	The story depicts conflict between the Besht and Jewish opponents (R. Avraham Abba and the council) who suspect him of being an ignoramus and summon him to test him.
Shivhei-Habesht_0184	social:conflict	propagated	False	medium	REJECT	Story centers on Besht's blessing, a wayward son, and a mystical encounter with Yonah ben Amitai; no real conflict with an antagonist is depicted.
Shivhei-Habesht_0193	social:conflict	direct	False	medium	REJECT	The story centers on sin and repentance; the son's striking his father is incidental backstory, not a depicted conflict with the tzaddik.
Shivhei-Harav_0018	social:conflict	propagated	True	high	CONFIRM	The story depicts conflict between the Rebbe and Napoleon/the French, including the Rebbe fleeing and praying against them, plus a prayer-contest with R. Shlomo of Karlin.
Sipurei-Zadikim_0004	social:conflict	propagated	False	high	REJECT	Story is about a tzaddik arranging a match; no conflict with an antagonist.
Adat-Zadikim_0003	social:disobedience	propagated	True	medium	CONFIRM	R. Tzvi Sofer refuses the Besht's instruction to spread the kerchief on the sea, leading to the storm and capture by robbers.
Adat-Zadikim_0004	social:disobedience	propagated	False	high	REJECT	No character disobeys an instruction from the tzaddik; all of the Baal Shem Tov's instructions are followed.
Adat-Zadikim_0008	social:disobedience	propagated	False	medium	REJECT	R. Yaakov initially objects but ultimately obeys the Besht's instruction; no actual disobedience with consequences is depicted.
Adat-Zadikim_0013	social:disobedience	propagated	True	high	CONFIRM	The shamash explicitly refuses the rabbi's instruction to deliver the message, requiring the rabbi to threaten excommunication before he complies.
Adat-Zadikim_0014	social:disobedience	propagated	False	high	REJECT	No disobedience to a tzaddik's instruction; the rabbi's advice is followed.
Adat-Zadikim_0015	social:disobedience	propagated	False	high	REJECT	The story shows the man obeying the tzaddikim's instructions throughout; no disobedience is depicted.
Adat-Zadikim_0023	social:disobedience	propagated	False	high	REJECT	No instruction from a tzaddik is disobeyed; the story is about humility and hidden righteousness.
Khal-Hasidim_0001	social:disobedience	propagated	False	high	REJECT	No instance of a character disobeying an instruction; the father's instruction to not fear is followed, not disobeyed.
Khal-Hasidim_0002	social:disobedience	direct	True	high	CONFIRM	The Besht's disciple repeatedly pressures him against his refusal to invoke the Sar HaTorah, and after dozing off against instructions to stay awake, dies — a clear disobedience with consequences.
Khal-Hasidim_0004	social:disobedience	propagated	False	medium	REJECT	No clear instruction from a tzaddik is disobeyed; the Besht instructs the guest not to reveal his identity, which is followed.
Khal-Hasidim_0036	social:disobedience	propagated	False	medium	REJECT	R' Yaakov initially objects to the Besht's instruction but ultimately obeys; no act of disobedience with consequences is depicted.
Khal-Hasidim_0115	social:disobedience	propagated	False	high	REJECT	No instruction from a tzaddik is disobeyed; the story concerns greed, reincarnation, and debt across lifetimes.
Khal-Hasidim_0117	social:disobedience	direct	False	high	REJECT	No character disobeys an instruction; the woman accepts the Besht's guidance and penance.
Khal-Hasidim_0126	social:disobedience	propagated	False	high	REJECT	The disciples obey the Besht's instruction; the merchant fails to fully keep his vow to God, but no tzaddik's instruction is disobeyed.
Khal-Hasidim_0138	social:disobedience	propagated	True	medium	CONFIRM	R. Gershon disregards the Or HaChaim's warning not to approach the Cave of the Patriarchs, leading to his imprisonment and near-execution.
Khal-Hasidim_0169	social:disobedience	direct	True	high	CONFIRM	The foster son mocks R. Baruch and R. Ephraim against his mentor's esteem, and after being warned is permanently banished — disobedience with consequences.
Khal-Hasidim_0170	social:disobedience	propagated	False	high	REJECT	No character disobeys an instruction; the drunkard complies with the tzaddik's emissaries' demand.
Khal-Hasidim_0174	social:disobedience	propagated	False	high	REJECT	The story depicts persecution, denunciation, and imprisonment of R. Shneur Zalman, not a character disobeying an instruction from a tzaddik.
Khal-Hasidim_0177	social:disobedience	direct	False	high	REJECT	Story concerns informers' punishment, not disobedience to a tzaddik's instruction.
Khal-Hasidim_0185	social:disobedience	direct	False	high	REJECT	The boy is tempted by gentiles, not disobeying a tzaddik's instruction; no disobedience to authority is depicted.
Khal-Hasidim_0242	social:disobedience	direct	True	high	CONFIRM	The shamash repeatedly refuses the rabbi's instruction to deliver the accusation, relenting only under threat of excommunication — a clear depiction of (attempted) disobedience to the tzaddik.
Khal-Hasidim_0253	social:disobedience	propagated	False	high	REJECT	No disobedience to a tzaddik's instruction; R. Chaim's concealment is personal humility, not defiance of an order.
Mifalot-HaZadikim_0001	social:disobedience	propagated	False	high	REJECT	No disobedience to a tzaddik's instruction occurs; the rich uncle follows the rabbi's advice fully.
Mifalot-HaZadikim_0006	social:disobedience	propagated	False	high	REJECT	No instruction from a tzaddik is disobeyed; story centers on hospitality and a blessing.
Mifalot-HaZadikim_0027	social:disobedience	propagated	False	high	REJECT	No disobedience of a tzaddik's instruction occurs in the story.
Peer-MiKdoshim_0006	social:disobedience	propagated	False	medium	REJECT	The emissaries follow the tzaddik's instructions; the wealthy merchant's failure to fulfill his vow promptly is to God, not disobedience to a tzaddik's instruction.
Shivhei-Habesht_0001	social:disobedience	propagated	False	high	REJECT	No disobedience to a tzaddik's instruction depicted; the Besht heeds his father's words.
Shivhei-Habesht_0002	social:disobedience	propagated	False	high	REJECT	No instruction from a tzaddik is disobeyed with consequences; the wife returns the garment willingly, and other directives are followed.
Shivhei-Habesht_0004	social:disobedience	propagated	True	medium	CONFIRM	The guest is told by the Besht not to look at what he was not permitted, yet he ran to the oven and gazed at the great light, fainting as a consequence.
Shivhei-Habesht_0198	social:disobedience	propagated	False	high	REJECT	The woman accepts the Besht's instructions; no disobedience to a tzaddik is depicted.
Shivhei-Harav_0011	social:disobedience	propagated	False	high	REJECT	Story recounts imprisonment, miraculous release, and informers' fates; no character disobeys a tzaddik's instruction.
Shivhei-Harav_0016	social:disobedience	propagated	False	high	REJECT	The story involves a boy nearly converting and being saved; no disobedience to a tzaddik's instruction is depicted.
Shivhei-Harav_0019	social:disobedience	propagated	True	high	CONFIRM	The man fails to follow the tzaddik's instructions one year ('I was not careful to do as the rebbe commanded') and consequently falls into the hands of the demons for 24 hours.
Sipurei-Zadikim_0006	social:disobedience	direct	True	high	CONFIRM	The foster son mocks the tzaddikim despite his master's implicit disapproval, and suffers the consequence of being permanently cast out.
Adat-Zadikim_0013	social:inter_hasidic	propagated	False	high	REJECT	Story centers on a rabbi, his wife, townspeople, and a sinner's ghost; no interaction among Hasidim is depicted.
Adat-Zadikim_0023	social:inter_hasidic	propagated	True	high	CONFIRM	The story centers on the deep friendship and interactions between two rabbinic peers (R. Moshe Isserles and R. Chaim), depicting peer-to-peer relations rather than master-disciple.
Khal-Hasidim_0002	social:inter_hasidic	propagated	False	high	REJECT	Story is an origin tale of the Besht; no interaction among Hasidim as a group.
Khal-Hasidim_0104	social:inter_hasidic	direct	False	medium	REJECT	Story centers on R. Nachman of Horodenka's miraculous hearing and another rabbi's critique; no depiction of interaction among Hasidim as peers.
Khal-Hasidim_0140	social:inter_hasidic	direct	True	high	CONFIRM	Story depicts multiple Hasidim (R. Mendel, R. Yaakov, R. Eliyahu, R. Gershon) interacting with each other, visiting the sick Maggid, and discussing Torah together.
Khal-Hasidim_0174	social:inter_hasidic	direct	True	high	CONFIRM	Story depicts interactions among multiple Hasidim (R. Shneur Zalman, R. Levi Yitzhak, R. Shlomo of Karlin, R. Aharon Halevi, R. Shaul, fundraising and mutual aid among Hasidim).
Khal-Hasidim_0193	social:inter_hasidic	propagated	True	high	CONFIRM	Story depicts two Hasidim traveling together and interacting with another Hasid who shares his story with them.
Khal-Hasidim_0242	social:inter_hasidic	propagated	False	high	REJECT	Story concerns a rabbi, his wife, townspeople, and a sinful woman — no depiction of interaction among Hasidim.
Khal-Hasidim_0253	social:inter_hasidic	propagated	True	high	CONFIRM	The story centers on the lifelong friendship and interactions between two Hasidic/rabbinic figures, Rabbi Moshe Isserles and Rabbi Chaim, depicting peer interaction rather than master-disciple.
Mifalot-HaZadikim_0006	social:inter_hasidic	propagated	False	high	REJECT	Story involves family, hospitality, and a beggar-rabbi encounter; no depiction of Hasidim interacting with one another.
Mifalot-HaZadikim_0007	social:inter_hasidic	direct	True	high	CONFIRM	The story centrally depicts interaction between two Hasidic rabbis (R. Mordechai of Chernobyl and R. Yehoshua the Maggid), including their joint Sabbath meal and dialogue.
Mifalot-HaZadikim_0021	social:inter_hasidic	direct	True	medium	CONFIRM	Story depicts interaction between Rabbi Baruch of Mezhibuzh and his mehutan Rabbi Avraham of Chmelnik (both tzaddikim/Hasidim), discussing the treatment of a Hasid.
Mifalot-HaZadikim_0022	social:inter_hasidic	direct	True	medium	CONFIRM	Depicts interaction between R. Yaakov Shimshon (a Hasidic figure/disciple of R. Baruch) and another sage discussing R. Baruch of Mezhibuzh, reflecting inter-Hasidic connection beyond a single master-disciple dyad.
Peer-MiKdoshim_0006	social:inter_hasidic	propagated	False	medium	REJECT	Story centers on master-disciple (Besht and R. David Pirkus) and a merchant; no significant peer Hasidim interaction beyond incidental mentions of disciples accompanying him.
Shivhei-Habesht_0002	social:inter_hasidic	propagated	False	high	REJECT	Story is pre-Besht origin tale; no interaction among Hasidim depicted.
Shivhei-Habesht_0034	social:inter_hasidic	propagated	True	medium	CONFIRM	Story depicts interactions among Hasidim around the Besht (R. Mendel, R. Yaakov, R. Eliyahu visiting and conversing), beyond just master-disciple dynamics.
